"category_id";"parent_id";"name";"link_url"
1201;16;"Электрооборудование";"http://e96.ru/household_appliances/electrics"
431;1176;"Крышки-сиденья для биде";"http://e96.ru/sanitary_engineering/sanfayans/kryshki_sidenja_dlja_bide"
377;1039;"Роликовые коньки";"http://e96.ru/kids/children_transport/rolikovye_konki"
1901;1900;"Шкафы для раковины IKEA";"http://e96.ru/ikea/vannaya_ikea/shkafy_dlya_rakoviny_ikea"
847;683;"Велоспорт";"http://e96.ru/sporting_goods/cycle_racing"
29;1246;"Кухонные комбайны";"http://e96.ru/kitchen_appliance/small/kuhonnye_kombayny"
347;1079;"Аксессуары для круглошлифовальных машин";"http://e96.ru/tools/grinding_equipment/aksessuary_dlya_krugloshlifovalnyh_mashin"
1531;1344;"Шкафы в спальню";"http://e96.ru/furniture/bedroom/shkafy_v_spalnyu"
1092;1091;"Стружкоотсосы";"http://e96.ru/tools/building_facilities/strujkootsosy"
384;1037;"Детская посуда для кормления";"http://e96.ru/kids/goods_for_newborns/detskaja_posuda_dlja_kormlenija"
1428;1112;"Фотобарабаны";"http://e96.ru/computers/office_equipment_and_supplies/fotobarabany"
481;1075;"Коронки для дрелей и перфораторов";"http://e96.ru/tools/drills/koronki"
602;1037;"Детское питание";"http://e96.ru/kids/goods_for_newborns/detskoe_pitanie"
729;684;"Гири";"http://e96.ru/sporting_goods/weightlifting/giri"
1630;876;"Сноуборды";"http://e96.ru/sporting_goods/skis_and_snowboards/snoubordy"
117;1118;"Wi-Fi оборудование";"http://e96.ru/computers/network_equipment/wifi"
1036;304;"Мебель и аксессуары";"http://e96.ru/kids/furniture_and_accessories"
596;1112;"Принтеры для этикеток и чеков";"http://e96.ru/computers/office_equipment_and_supplies/printery_ehtiketok"
1232;1200;"USB лампы";"http://e96.ru/household_appliances/lighting/usb_lampy"
271;1108;"Охлаждающие подставки для ноутбуков";"http://e96.ru/computers/laptops/okhlazhdajushhie_podstavki_dlja_noutbukov"
1574;1571;"Решения для хранения в гостиной IKEA";"http://e96.ru/ikea/gostinaya_ikea/resheniya_dlya_hraneniya_v_gostinoy_ikea"
392;1013;"Парники";"http://e96.ru/garden_cottage/greenhouses/parniki"
598;1078;"Заточные устройства для пил";"http://e96.ru/tools/chain_saws_and_shears/zatochnye_ustroystva"
1187;1171;"Крепеж для смесителя";"http://e96.ru/sanitary_engineering/faucets/krepej_dlya_smesitelya"
1286;1346;"Обеденные группы";"http://e96.ru/furniture/kitchen/obedennye_gruppy"
1369;1345;"Кресла-качалки";"http://e96.ru/furniture/living_room/kresla_kachalki"
577;1143;"Щетки стеклоочистителя";"http://e96.ru/avto/auto_accessories/shhetki_stekloochistitelja"
307;1046;"Радиоуправляемые игрушки";"http://e96.ru/kids/toys_on_remote_control/radioupravljaemye_modeli"
313;1137;"Автомобильные сирены";"http://e96.ru/avto/alarm/avtomobilnye_sireny"
1512;1189;"Печи-камины";"http://e96.ru/climat/heating/pechi_kaminy"
850;683;"Бадминтон";"http://e96.ru/sporting_goods/badminton"
149;46;"Фильтры для вытяжек";"http://e96.ru/built_in/filters"
1411;1114;"Аккумуляторы для ИБП";"http://e96.ru/computers/power_protection_devices/akkumulyatory_dlya_ibp"
881;876;"Палки для беговых лыж";"http://e96.ru/sporting_goods/skis_and_snowboards/palki_dlya_begovyh_lyj"
441;1251;"Губки для мытья посуды";"http://e96.ru/kitchen_appliance/goods/gubki_dlja_posudy"
1012;1007;"Садовые воздуходувки";"http://e96.ru/garden_cottage/garden_blowers"
773;769;"Перчатки, лапы, накладки";"http://e96.ru/sporting_goods/martial_arts/perchatki_lapy_nakladki"
1638;876;"Ботинки для сноубордов";"http://e96.ru/sporting_goods/skis_and_snowboards/botinki_dlya_snoubordov"
86;1110;"Мониторы";"http://e96.ru/computers/pc/monitory"
202;1108;"Сумки для ноутбуков";"http://e96.ru/computers/laptops/sumki_dlya_noutbukov"
1775;1386;"Межкомнатные арки";"http://e96.ru/finishes/doors/mejkomnatnye_arki"
1763;1503;"Туалеты для кошек";"http://e96.ru/zootovary/tovary_dlja_koshek/tualety_dlya_koshek"
1466;1203;"Наборы для гольфа";"http://e96.ru/household_appliances/presents/nabory_dlya_golfa"
209;1250;"Соковарки";"http://e96.ru/kitchen_appliance/juices_and_yogurts/sokovarki"
695;806;"Батуты";"http://e96.ru/sporting_goods/gym_and_aerobics/batuty"
1155;1;"Музыкальные плееры";"http://e96.ru/audio_video/music_players"
657;1191;"Осушители воздуха";"http://e96.ru/climat/air_purifiers/osushiteli_vozduha"
978;1204;"Электронные лупы";"http://e96.ru/household_appliances/homeware/elektronnye_lupy"
1288;1156;"Встраиваемая акустика";"http://e96.ru/audio_video/audio/vstraivaemaya_akustika"
1268;1154;"Рули";"http://e96.ru/audio_video/gaming_consoles/ruli"
9;1155;"MP3-плееры";"http://e96.ru/audio_video/music_players/mp3_pleery"
1038;304;"Детские комплексы";"http://e96.ru/kids/baby_complexes"
1007;NA;"Сад, дача, огород";"http://e96.ru/garden_cottage"
1634;876;"Крепления для сноубордов";"http://e96.ru/sporting_goods/skis_and_snowboards/krepleniya_dlya_snoubordov"
1117;81;"Носители информации";"http://e96.ru/computers/recording_media"
772;769;"Защита";"http://e96.ru/sporting_goods/martial_arts/zaschita"
779;683;"Плавание";"http://e96.ru/sporting_goods/swimming"
1176;206;"Унитазы, писсуары, биде";"http://e96.ru/sanitary_engineering/sanfayans"
261;1109;"Чехлы для планшетных компьютеров";"http://e96.ru/computers/tablet_computers/chekhly_dlja_planshetnykh_kompjuterov"
1619;1112;"Аксессуары для брошюраторов";"http://e96.ru/computers/office_equipment_and_supplies/aksessuary_dlya_broshyuratorov"
949;214;"Аквабоксы";"http://e96.ru/foto/photo_bags/akvaboksy"
1503;1502;"Товары для кошек";"http://e96.ru/zootovary/tovary_dlja_koshek"
505;1209;"Насадки для зубных щеток";"http://e96.ru/household_appliances/toothbrushes/nasadki_dlja_zubnykh_shhetok"
930;685;"Спортивные скамьи";"http://e96.ru/sporting_goods/trainers/sportivnye_skami"
258;998;"Лодочные моторы";"http://e96.ru/tourism/boats_and_motors/lodochnye_motory"
248;1136;"Штатные головные устройства";"http://e96.ru/avto/autosound/shtatnye_golovnye_ustroystva"
1241;1190;"Мобильные кондиционеры";"http://e96.ru/climat/split_systems/mobilnye_kondicionery"
1203;16;"Сувениры и подарки";"http://e96.ru/household_appliances/presents"
279;1104;"Пленки для телефонов";"http://e96.ru/phones/cell_phones/plenki_dlja_telefonov"
1595;1586;"Мебель для кафе IKEA";"http://e96.ru/ikea/stolovaya_ikea/mebel_dlya_kafe_ikea"
336;1039;"Детские велосипеды";"http://e96.ru/kids/children_transport/detskie_velosipedy"
1796;1033;"Шасси для колясок";"http://e96.ru/kids/child_car_seats_and_strollers/shassi_dlya_kolyasok"
371;1041;"Резиновые игрушки";"http://e96.ru/kids/toys/rezinovye_igrushki"
299;1245;"Средства для чистки холодильников";"http://e96.ru/kitchen_appliance/large/sredstva_dlya_chistki_holodilnikov"
1507;1503;"Сумки-переноски для кошек";"http://e96.ru/tovary_dlja_koshek/sumki_perenoski_dlja_koshek"
911;1201;"Выключатели";"http://e96.ru/household_appliances/electrics/vyklyuchateli"
580;1037;"Ходунки";"http://e96.ru/kids/goods_for_newborns/khodunki"
1779;1033;"Базы для автокресел";"http://e96.ru/kids/child_car_seats_and_strollers/bazy_dlya_avtokresel"
369;1035;"Мобили";"http://e96.ru/kids/baby_cribs/mobili"
93;1159;"ТВ-приставки";"http://e96.ru/audio_video/television/tv_pristavki"
1120;81;"Серверное оборудование";"http://e96.ru/computers/servers"
1226;1017;"Наливные водонагреватели";"http://e96.ru/garden_cottage/plumbing_for_garden/nalivnie_nagrevateli"
1121;1119;"Операционные системы";"http://e96.ru/computers/software_is/operacionnye_sistemy"
32;1245;"Электрические плиты";"http://e96.ru/kitchen_appliance/large/elektricheskie_plity"
829;689;"Пулеулавливатели";"http://e96.ru/sporting_goods/airguns/puleulavlivateli"
985;1189;"Электрокамины";"http://e96.ru/climat/heating/elektrokaminy"
808;806;"Коврики для йоги";"http://e96.ru/sporting_goods/gym_and_aerobics/kovriki_dlya_yogi"
174;1212;"Сушильные машины";"http://e96.ru/household_appliances/washing/sushilnye_mashiny"
359;1250;"Аксессуары для йогуртниц";"http://e96.ru/kitchen_appliance/juices_and_yogurts/aksessuary_dlja_jjogurtnic"
809;1153;"Магнитно-маркерные доски";"http://e96.ru/audio_video/projectors/magnitno_markernye_doski"
251;1246;"Аксессуары для мультиварок";"http://e96.ru/kitchen_appliance/small/aksessuary_dlya_multivarok"
393;1005;"Мангалы";"http://e96.ru/tourism/grills_barbecue/mangaly"
257;998;"Надувные лодки";"http://e96.ru/tourism/boats_and_motors/naduvnye_lodki"
873;871;"Шайбы";"http://e96.ru/sporting_goods/hockey/shayby"
1539;1001;"Ледобуры";"http://e96.ru/tourism/fishing/ledobury"
36;1246;"Мясорубки";"http://e96.ru/kitchen_appliance/small/myasorubki"
504;1039;"Каталки-толокары";"http://e96.ru/kids/children_transport/katalki_tolokary"
163;1091;"Промышленные пылесосы";"http://e96.ru/tools/building_facilities/promyshlennye_pylesosy"
1500;1514;"Одеколоны";"http://e96.ru/parfjumerija/odekoloni"
1522;1520;"Бильярдные шары";"http://e96.ru/sporting_goods/biljard/biljardnye_shary"
1190;1182;"Сплит-системы";"http://e96.ru/climat/split_systems"
1497;1514;"Духи";"http://e96.ru/parfjumerija/duhi"
806;683;"Гимнастика и аэробика";"http://e96.ru/sporting_goods/gym_and_aerobics"
597;1173;"Стенки для душевых кабин";"http://e96.ru/sanitary_engineering/shower_enclosures/stenki_dlja_dushevykh_kabin"
287;1202;"Видеодомофоны";"http://e96.ru/household_appliances/video_monitoring/videodomofony"
488;1136;"Конденсаторы";"http://e96.ru/avto/autosound/kondensatory"
123;46;"Измельчители бытовых отходов";"http://e96.ru/built_in/household_disposers"
621;1173;"Душевые ограждения для поддонов";"http://e96.ru/sanitary_engineering/shower_enclosures/ograzhdenija_dlja_poddonov"
979;1248;"Капучинаторы";"http://e96.ru/kitchen_appliance/tea_and_coffee/kapuchinatory"
610;1110;"Подставки для мониторов";"http://e96.ru/computers/pc/podstavki_dlja_monitorov"
1474;1104;"Детекторы мобильных телефонов";"http://e96.ru/phones/cell_phones/detektory_mobilnyh_telefonov"
626;1038;"Гимнастические кольца";"http://e96.ru/kids/baby_complexes/gimnasticheskie_kolca"
184;1116;"Трекпады";"http://e96.ru/computers/input_devices/trekpady"
1877;1189;"Теплоносители";"http://e96.ru/climat/heating/teplonositeli"
1337;1203;"Самогонные аппараты";"http://e96.ru/household_appliances/presents/samogonnye_apparaty"
910;847;"Велосипедные фляги";"http://e96.ru/sporting_goods/cycle_racing/velosipednye_flyagi"
1593;1189;"Кронштейны для обогревателей";"http://e96.ru/climat/heating/kronshteyny_dlya_obogrevateley"
537;1044;"Наборы для творчества";"http://e96.ru/kids/hobbies/nabory_dlja_tvorchestva"
187;1246;"Мультиварки";"http://e96.ru/kitchen_appliance/small/multivarki"
659;1251;"Рейлинговые системы";"http://e96.ru/kitchen_appliance/goods/reylingovye_sistemy"
208;1017;"Пластиковые баки для воды";"http://e96.ru/garden_cottage/plumbing_for_garden/baki_dlya_vody"
1489;1039;"Беговелы";"http://e96.ru/kids/children_transport/begovely"
689;683;"Пневматическое оружие";"http://e96.ru/sporting_goods/airguns"
1059;1015;"Стулья для дачи";"http://e96.ru/garden_cottage/furniture_for_garden/stulya_dlya_dachi"
882;876;"Чехлы для лыж";"http://e96.ru/sporting_goods/skis_and_snowboards/chehly_dlya_lyj"
1199;16;"Швейное оборудование";"http://e96.ru/household_appliances/sewing"
20;1196;"Утюги";"http://e96.ru/household_appliances/ironing/utyugi"
1501;1388;"Стеклообои";"http://e96.ru/finishes/wallpaper/steklooboi"
403;1172;"Ванны";"http://e96.ru/sanitary_engineering/baths/vanny"
1265;1248;"Чайники";"http://e96.ru/kitchen_appliance/tea_and_coffee/chayniki"
95;1246;"Ломтерезки";"http://e96.ru/kitchen_appliance/small/lomterezki"
478;1075;"Биты";"http://e96.ru/tools/drills/bity"
1517;1515;"Моноколеса";"http://e96.ru/sporting_goods/girocikly/monokolesa"
37;1245;"Посудомоечные машины";"http://e96.ru/kitchen_appliance/large/posudomoechnye_mashiny"
1524;1388;"Обойный клей";"http://e96.ru/finishes/wallpaper/obojnyj_klej"
1344;1342;"Спальня";"http://e96.ru/furniture/bedroom"
1148;1139;"Фары ближнего света";"http://e96.ru/avto/autolights/fary_blijnego_sveta"
536;1214;"Купоны на подключение";"http://e96.ru/household_appliances/coupons/ustanovka_bytovojj_tekhniki"
243;1208;"Аксессуары для бритв";"http://e96.ru/household_appliances/shaving/aksessuary_dlya_britv"
45;1160;"Видеокамеры";"http://e96.ru/audio_video/cameras/videocamery"
984;1189;"Терморегуляторы для радиаторов";"http://e96.ru/sanitary_engineering/termoregulyatory_dlya_radiatorov"
277;1142;"Чип-тюнинг";"http://e96.ru/avto/auto_electronics/chip_tuning"
343;1142;"Автохолодильники";"http://e96.ru/avto/auto_electronics/avtokholodilniki"
1135;39;"Шины и диски";"http://e96.ru/avto/tires_and_wheels"
1354;845;"Пистолеты для страйкбола";"http://e96.ru/sporting_goods/strikeball/pistolety_dlya_straykbola"
445;1179;"Держатели для туалетной бумаги";"http://e96.ru/sanitary_engineering/bathroom_accessories/derzhateli_dlja_tualetnojj_bumagi"
19;1105;"Радиотелефоны";"http://e96.ru/phones/telephones_for_home_and_office/radio_telefony"
842;684;"Пояса для тяжелой атлетики";"http://e96.ru/sporting_goods/weightlifting/poyasa_dlya_tyajeloy_atletiki"
1602;1343;"Полки для обуви";"http://e96.ru/furniture/hallway/polki_dlya_obuvi"
1174;206;"Раковины и мойки";"http://e96.ru/sanitary_engineering/sinks_and_wash"
459;1179;"Диспенсеры для салфеток";"http://e96.ru/sanitary_engineering/bathroom_accessories/dispensery_dlja_salfetok"
458;1179;"Корзины для белья";"http://e96.ru/sanitary_engineering/bathroom_accessories/korziny_dlja_belja"
531;1041;"Детские брелоки";"http://e96.ru/kids/toys/detskie_breloki"
617;1206;"Гирлянды";"http://e96.ru/household_appliances/new_year/girljandy"
1826;1204;"Электроодеяла";"http://e96.ru/household_appliances/homeware/elektroodeyala"
1532;1347;"Офисные диваны";"http://e96.ru/furniture/office/ofisnye_divany"
1352;1346;"Кухонные шкафы";"http://e96.ru/furniture/kitchen/kuhonnye_shkafy"
752;1014;"Наборы для чистки бассейнов";"http://e96.ru/garden_cottage/pools/nabory_dlya_chistki_basseynov"
244;1251;"Безмены";"http://e96.ru/kitchen_appliance/goods/bezmeny"
303;1245;"Товары по уходу за кухонной техникой";"http://e96.ru/kitchen_appliance/large/uhod_za_kuhonnoy_tehnikoy"
1114;81;"Устройства защиты электропитания";"http://e96.ru/computers/power_protection_devices"
134;1009;"Газонокосилки";"http://e96.ru/garden_cottage/lawn_care/gazonokosilki"
1900;1570;"Ванная IKEA";"http://e96.ru/ikea/vannaya_ikea"
22;1208;"Бритвы";"http://e96.ru/household_appliances/shaving/britvy"
1242;1190;"Оконные кондиционеры";"http://e96.ru/climat/split_systems/okonnye_kondicionery"
797;1112;"Тонер для картриджа";"http://e96.ru/computers/office_equipment_and_supplies/toner_dlya_kartridja"
924;1085;"Строительные наушники";"http://e96.ru/tools/personal_protective_equipment/stroitelnye_naushniki"
405;1113;"USB-хабы";"http://e96.ru/computers/accessories/usb_khaby"
130;1075;"Дрели";"http://e96.ru/tools/drills/drely"
1304;1088;"Пирометры";"http://e96.ru/tools/measuring_tools/pirometry"
1009;1007;"Уход за газоном";"http://e96.ru/garden_cottage/lawn_care"
186;1246;"Вафельницы";"http://e96.ru/kitchen_appliance/small/vafelnicy"
1391;1388;"Фотообои";"http://e96.ru/finishes/wallpaper/fotooboi"
112;1118;"USB-модемы";"http://e96.ru/computers/network_equipment/usb_modemy"
539;1047;"Игрушечная бытовая техника";"http://e96.ru/kids/pretend_play/igrushechnaja_bytovaja_tekhnika"
1271;1136;"Среднечастотная автоакустика";"http://e96.ru/avto/autosound/srednechastotnaya_avtoakustika"
1502;NA;"Зоотовары";"http://e96.ru/zootovary"
669;1153;"Лампы для проекторов";"http://e96.ru/audio_video/projectors/lampy_dlya_proektorov"
1198;16;"Пылесосы и роботы-пылесосы";"http://e96.ru/household_appliances/cleaners"
1464;1108;"Клавиатуры для ноутбуков";"http://e96.ru/computers/laptops/klaviatury_dlya_noutbukov"
365;1045;"Машинки";"http://e96.ru/kids/toy_trucks/mashinki"
232;1136;"Автомобильные антенны";"http://e96.ru/avto/autosound/avtomobilnye_antenny"
1459;1203;"Карты путешественника";"http://e96.ru/household_appliances/presents/karta_puteshestvennika"
212;1180;"Обезжелезиватели";"http://e96.ru/sanitary_engineering/water_supply/obezjelezivateli"
707;1000;"Дорожные сумки";"http://e96.ru/tourism/backpacks_and_bags/dorojnie_sumki"
961;110;"Струбцины для фототехники";"http://e96.ru/foto/tripods/strubciny_dlja_fototehniki"
871;683;"Хоккей";"http://e96.ru/sporting_goods/hockey"
125;1198;"Фильтры для пылесосов";"http://e96.ru/household_appliances/cleaners/filtry_dlja_pylesosov"
812;1037;"Спальные мешки для детей";"http://e96.ru/kids/goods_for_newborns/spalnye_meshki_dlya_detey"
1062;1015;"Зонты от солнца";"http://e96.ru/garden_cottage/furniture_for_garden/zonty_ot_solnca"
422;1176;"Бачки для унитазов";"http://e96.ru/sanitary_engineering/sanfayans/bachki_dlja_unitazov"
1331;1348;"Тумбы для детской";"http://e96.ru/furniture/kids_room/tumby_dlya_detskoy"
713;1000;"Рюкзаки";"http://e96.ru/tourism/backpacks_and_bags/ryukzaki"
317;1043;"Конструкторы";"http://e96.ru/kids/educational_games/konstruktory"
25;1246;"Микроволновые печи";"http://e96.ru/kitchen_appliance/small/mikrovolnovye_pechi"
1342;NA;"Мебель";"http://e96.ru/furniture"
1470;1311;"Переходные рамки";"http://e96.ru/avto/auto_parts/perehodnye_ramki"
524;1045;"Железные дороги";"http://e96.ru/kids/toy_trucks/zheleznye_dorogi"
177;1002;"Радиостанции";"http://e96.ru/tourism/travel_gear/racii_i_radiostancii"
321;1113;"Процессоры";"http://e96.ru/computers/accessories/processory"
894;684;"Грифы";"http://e96.ru/sporting_goods/weightlifting/grifi"
607;1037;"Переноски для новорожденных";"http://e96.ru/kids/goods_for_newborns/perenoski_dlja_novorozhdennykh"
559;1038;"Игровые комплексы";"http://e96.ru/kids/baby_complexes/igrovye_kompleksy"
3;1158;"Телевизоры";"http://e96.ru/audio_video/tv/televizory"
136;1156;"Радиоприемники";"http://e96.ru/audio_video/audio/radiopriemniki"
1805;1343;"Зеркала для прихожей";"http://e96.ru/furniture/hallway/zerkala_dlya_prihojey"
447;1179;"Двойные держатели для ванных принадлежностей";"http://e96.ru/sanitary_engineering/bathroom_accessories/dvoinie_derzhateli"
144;1246;"Блинницы";"http://e96.ru/kitchen_appliance/small/blinnicy"
717;685;"Министадионы";"http://e96.ru/sporting_goods/trainers/ministadiony"
39;NA;"Авто и мото";"http://e96.ru/avto"
420;1172;"Экраны для ванн";"http://e96.ru/sanitary_engineering/baths/ehkrany"
1427;1104;"Усилители сигнала сотовой связи";"http://e96.ru/phones/cell_phones/usiliteli_signala_sotovoy_svyazi"
1327;1345;"Пуфы";"http://e96.ru/furniture/living_room/pufy"
859;839;"Волейбольные мячи";"http://e96.ru/sporting_goods/volleyball/voleybolnye_myachi"
589;1251;"Кухонные принадлежности";"http://e96.ru/kitchen_appliance/goods/kukhonnye_prinadlezhnosti"
1209;16;"Зубные щетки";"http://e96.ru/household_appliances/toothbrushes"
855;685;"Турники";"http://e96.ru/sporting_goods/trainers/turniki"
401;1037;"Подгузники";"http://e96.ru/kids/goods_for_newborns/podguzniki"
1276;1088;"Аксессуары для измерительного оборудования";"http://e96.ru/tools/measuring_tools/aksessuary_dlya_izmeritelnogo_oborudovaniya"
92;1117;"Карты памяти";"http://e96.ru/computers/recording_media/karty_pamyati"
1336;1203;"Кальяны";"http://e96.ru/household_appliances/presents/kalyany"
1214;16;"Купоны и сертификаты";"http://e96.ru/household_appliances/coupons"
143;1108;"Адаптеры питания для ноутбуков";"http://e96.ru/computers/laptops/adaptery_pitaniya_dlya_noutbukov"
886;806;"Обручи";"http://e96.ru/sporting_goods/gym_and_aerobics/obruchi"
1245;24;"Крупная техника";"http://e96.ru/kitchen_appliance/large"
631;1137;"Брелоки для сигнализаций";"http://e96.ru/avto/alarm/breloki_signalizacij"
1328;1384;"Ламинат";"http://e96.ru/finishes/flooring/laminat"
801;1194;"Трубы для дымохода";"http://e96.ru/climat/chimneys/truby_dlya_dymohoda"
1413;1203;"Визитницы";"http://e96.ru/household_appliances/presents/vizitnicy"
1091;129;"Уборка строительного помещения";"http://e96.ru/tools/building_facilities"
755;1006;"Электрические насосы";"http://e96.ru/tourism/pumps_for_inflatable_products/elektricheskie_nasosy"
719;1036;"Детские мягкие кресла";"http://e96.ru/kids/furniture_and_accessories/detskie_mjagkie_kresla"
1246;24;"Мелкая техника";"http://e96.ru/kitchen_appliance/small"
57;1199;"Швейные машины";"http://e96.ru/household_appliances/sewing/shvejjnye_mashiny"
888;1249;"Бокалы, стаканы, рюмки";"http://e96.ru/kitchen_appliance/crockery/bokaly_stakany_ryumki"
942;48;"Рамки для фотографий";"http://e96.ru/foto/photo_frames"
912;1201;"Розетки";"http://e96.ru/household_appliances/electrics/rozetki"
1425;1104;"Тачскрины";"http://e96.ru/phones/cell_phones/tachskriny"
1233;1200;"Подсветка для картин";"http://e96.ru/household_appliances/lighting/podsvetka_dlya_kartin"
1306;1088;"Детекторы металла (проводки)";"http://e96.ru/tools/measuring_tools/detektory_provodky"
171;1142;"Видеорегистраторы";"http://e96.ru/avto/auto_electronics/videoregistradory"
515;1085;"Рукавицы и перчатки";"http://e96.ru/tools/personal_protective_equipment/rukavicy_i_perchatki"
1592;1591;"Аквариумы";"http://e96.ru/zootovary/akvariumistika/akvariumy"
1247;24;"Кухонные грили";"http://e96.ru/kitchen_appliance/kitchen_grills"
1195;1182;"Приборы для измерения климата";"http://e96.ru/climat/measuring_climate"
585;1249;"Столовые приборы";"http://e96.ru/kitchen_appliance/crockery/stolovye_pribory"
1160;1;"Видео и экшн камеры";"http://e96.ru/audio_video/cameras"
1477;1110;"Шлемы виртуальной реальности";"http://e96.ru/computers/pc/shlemy_virtualnoy_realnosti"
140;1153;"Мультимедиа проекторы";"http://e96.ru/audio_video/projectors/proektory"
673;1041;"Солдатики";"http://e96.ru/kids/toys/soldatiki"
769;683;"Единоборства";"http://e96.ru/sporting_goods/martial_arts"
1432;1345;"Шторы";"http://e96.ru/furniture/living_room/shtory"
456;1179;"Дозаторы для жидкого мыла";"http://e96.ru/sanitary_engineering/bathroom_accessories/dozatory_dlja_zhidkogo_myla"
569;1171;"Подводка для воды";"http://e96.ru/sanitary_engineering/faucets/podvodka"
1396;1093;"Аксессуары для сварочных аппаратов";"http://e96.ru/tools/power_equipment/aksessuary_dlya_svarochnyh_apparatov"
1581;1577;"Зеркала IKEA";"http://e96.ru/ikea/spalnya_ikea/zerkala_ikea"
1395;1389;"Мозаика";"http://e96.ru/finishes/ceramic_tiles/mozaika"
181;1115;"Веб-камеры";"http://e96.ru/computers/multimedia/veb_kamery"
1469;1002;"Тангенты для раций";"http://e96.ru/tourism/travel_gear/tangenti_dlya_raciy"
200;1112;"Сканеры";"http://e96.ru/computers/office_equipment_and_supplies/skanery"
146;1081;"Электрорубанки";"http://e96.ru/tools/jigsaw_and_planers/elektrorubanki"
594;1189;"Радиаторы отопления";"http://e96.ru/climat/heating/radiatory"
1508;1503;"Когтеточки";"http://e96.ru/tovary_dlja_koshek/kogtetochki"
715;685;"Вибротренажеры";"http://e96.ru/sporting_goods/trainers/vibrotrenajery"
701;1002;"Ножи туристические";"http://e96.ru/tourism/travel_gear/noji_turisticheskie"
1105;73;"Телефоны для дома и офиса";"http://e96.ru/phones/telephones_for_home_and_office"
1350;1346;"Табуреты";"http://e96.ru/furniture/kitchen/tabureti_dlya_kuhni"
1550;1142;"GPS трекеры";"http://e96.ru/avto/auto_electronics/gps_trekery"
1410;110;"Штанги для фототехники";"http://e96.ru/foto/tripods/shtangi_dlya_fototehniki"
1112;81;"Оргтехника и расходные материалы";"http://e96.ru/computers/office_equipment_and_supplies"
90;1112;"Принтеры";"http://e96.ru/computers/office_equipment_and_supplies/printery"
932;1086;"Гвоздодеры";"http://e96.ru/tools/hand_tools/gvozdodery"
218;1249;"Сковороды";"http://e96.ru/kitchen_appliance/crockery/skovorody"
1229;1200;"Споты";"http://e96.ru/household_appliances/lighting/spoty"
433;1176;"Крепеж для монтажа санфаянса";"http://e96.ru/sanitary_engineering/sanfayans/krepej_dlya_sanfayansa"
495;1083;"Компрессоры";"http://e96.ru/tools/pneumotool/kompressory"
1284;1344;"Комоды";"http://e96.ru/furniture/bedroom/komody"
654;1160;"Аккумуляторы для видеокамер";"http://e96.ru/audio_video/cameras/akkumulyatory_dlya_videokamer"
1408;1104;"Дисплеи";"http://e96.ru/phones/cell_phones/displei"
1361;1347;"Стеллажи для офиса";"http://e96.ru/furniture/office/stellaji_dlya_ofisa"
939;1086;"Напильники";"http://e96.ru/tools/hand_tools/napilniki"
485;1142;"Инверторы";"http://e96.ru/avto/auto_electronics/invertory"
71;70;"Подарочные сертификаты интернет-магазина e96.ru";"http://e96.ru/podarochnye_sertifikaty/sert"
94;1106;"Аккумуляторы для сотовых телефонов";"http://e96.ru/phones/chargers_and_batteries_for_phones/akkumuljatory"
1079;129;"Шлифовальное оборудование";"http://e96.ru/tools/grinding_equipment"
1067;1010;"Поливочные шланги";"http://e96.ru/garden_cottage/watering_equipment/polivichnie_shlangi"
1027;1003;"Туристические кружки";"http://e96.ru/tourism/utensils_for_tourism/turisticheskie_krujki"
78;1246;"Хлебопечки";"http://e96.ru/kitchen_appliance/small/hlebopechi"
941;1204;"Ведра для дома";"http://e96.ru/household_appliances/homeware/vedra_dlya_doma"
1189;1182;"Отопление";"http://e96.ru/climat/heating"
1237;1192;"Термокабель для обогрева труб";"http://e96.ru/climat/warm_floor/termokabel_dlya_obogreva_trub"
535;1041;"Детские музыкальные инструменты";"http://e96.ru/kids/toys/detskie_muzykal_nye_instrumenty"
204;1016;"Культиваторы";"http://e96.ru/garden_cottage/cultivators/kultivatory"
570;1143;"Домкраты";"http://e96.ru/avto/auto_accessories/domkraty"
203;1017;"Мотопомпы";"http://e96.ru/garden_cottage/plumbing_for_garden/motopompy"
1454;1203;"Пьяные рулетки";"http://e96.ru/household_appliances/presents/pyanye_ruletki"
1731;1251;"Выдвижные мусорные системы";"http://e96.ru/kitchen_appliance/goods/vydvijnye_musornye_sistemy"
1110;81;"Персональные компьютеры";"http://e96.ru/computers/pc"
169;1142;"Бортовые компьютеры";"http://e96.ru/avto/auto_electronics/bortovye_kompjutery"
38;1248;"Кофемолки";"http://e96.ru/kitchen_appliance/tea_and_coffee/kofemolki"
1219;1197;"Паровые швабры";"http://e96.ru/household_appliances/steamers/parovye_shvabry"
1388;1384;"Обои";"http://e96.ru/finishes/wallpaper"
1086;129;"Ручной инструмент";"http://e96.ru/tools/hand_tools"
1228;1200;"Светильники";"http://e96.ru/household_appliances/lighting/svetilniki"
1095;1075;"Электроотвертки";"http://e96.ru/tools/drills/elektro_otvertky"
1010;1007;"Поливочное оборудование";"http://e96.ru/garden_cottage/watering_equipment"
976;1345;"Диваны";"http://e96.ru/furniture/living_room/divany"
1303;1088;"Мультиметры";"http://e96.ru/tools/measuring_tools/multimetry"
523;1045;"Автотреки";"http://e96.ru/kids/toy_trucks/avtotreki"
5;1156;"Домашние кинотеатры";"http://e96.ru/audio_video/audio/domashnie_kinoteatry"
