"externalsessionid";"timestamp";"eventdate";"duration";"category_id"
24186;1464764196396;"2016-06-01";1841;23
24186;1464764283485;"2016-06-01";2194;23
27195;1463982155880;"2016-05-23";990;62
27195;1463982464275;"2016-05-23";1208;62
16461;1458665646211;"2016-03-22";766;177
25913;1461134958107;"2016-04-20";1430;336
25913;1461135938169;"2016-04-20";1266;336
25913;1461134341082;"2016-04-20";1054;336
39406;1458121037069;"2016-03-16";795;26
39406;1458121436738;"2016-03-16";1429;26
8657;1459574351922;"2016-04-02";5504;1282
39305;1462265573567;"2016-05-03";2230;132
39305;1462265918951;"2016-05-03";3398;132
39305;1462265459554;"2016-05-03";7371;129
48447;1464244957555;"2016-05-26";313;156
48447;1464233821473;"2016-05-26";669;259
39372;1460170071575;"2016-04-09";312;1063
39372;1460170969507;"2016-04-09";186;1151
24260;1460479167986;"2016-04-12";629;1007
24260;1460479631985;"2016-04-12";1608;1225
24260;1460478979841;"2016-04-12";895;1007
24260;1460479453494;"2016-04-12";322;1295
24260;1460480064803;"2016-04-12";702;1225
24260;1460479370616;"2016-04-12";1332;1067
41875;1462551107554;"2016-05-06";2793;324
41875;1462554382232;"2016-05-06";1034;324
93036;1458464621401;"2016-03-20";3246;31
93036;1458462030698;"2016-03-20";2535;31
37100;1463041656306;"2016-05-12";3347;330
37100;1463042593719;"2016-05-12";2758;330
64206;1464512594765;"2016-05-29";2702;82
10885;1458726175372;"2016-03-23";2635;463
10885;1458733392485;"2016-03-23";4407;1297
10885;1458725509682;"2016-03-23";2137;463
10885;1458728967939;"2016-03-23";1972;463
10885;1458733872467;"2016-03-23";2945;463
10885;1458725056048;"2016-03-23";2720;463
10885;1458733838278;"2016-03-23";275;206
2971;1454649934877;"2016-02-05";1018;154
23168;1462907144522;"2016-05-10";199;129
96950;1456766503676;"2016-02-29";1400;1246
85792;1463927372932;"2016-05-22";2338;404
9816;1459396506453;"2016-03-31";665;327
9816;1459394569921;"2016-03-31";921;327
6451;1457251274555;"2016-03-06";3389;315
44761;1458759001295;"2016-03-23";740;47
44761;1456511517510;"2016-02-26";781;976
95731;1459242873866;"2016-03-29";2611;325
95731;1459933338483;"2016-04-06";3290;592
26719;1462640685461;"2016-05-07";432;376
15489;1460051374360;"2016-04-07";3348;172
92282;1462092313505;"2016-05-01";3477;234
92282;1462093396835;"2016-05-01";2346;490
51480;1462478934916;"2016-05-05";268;327
51480;1462478374360;"2016-05-05";2224;10
44174;1462341515986;"2016-05-04";939;332
44174;1462341109512;"2016-05-04";596;332
85407;1459961831421;"2016-04-06";2243;33
85407;1459962174123;"2016-04-06";1872;33
40001;1462862506324;"2016-05-10";2293;218
40001;1462862243969;"2016-05-10";1632;218
93487;1459849553850;"2016-04-05";3115;323
93487;1459851963341;"2016-04-05";2966;323
60867;1464712877173;"2016-05-31";2676;324
60867;1464712375242;"2016-05-31";3479;324
60867;1464714400809;"2016-05-31";2665;324
98256;1464635575756;"2016-05-30";2939;320
98256;1464635893193;"2016-05-30";5265;320
98256;1464635042694;"2016-05-30";5224;305
61385;1459546224228;"2016-04-02";4316;20
61385;1459548398823;"2016-04-02";1388;20
61385;1459543971971;"2016-04-01";1292;20
61385;1459543668482;"2016-04-01";3821;20
61385;1459543266073;"2016-04-01";3342;20
61385;1459546575945;"2016-04-02";1062;20
61385;1459544366807;"2016-04-01";3199;20
61385;1459548804600;"2016-04-02";1534;20
53120;1459237448711;"2016-03-29";3377;17
5401;1461669984131;"2016-04-26";315;114
5401;1461666883054;"2016-04-26";1781;238
5401;1461744301750;"2016-04-27";1781;1104
5401;1461670142392;"2016-04-26";1092;1267
65616;1463831229950;"2016-05-21";2619;62
1570;1463687432169;"2016-05-19";2593;324
1570;1463686728168;"2016-05-19";3502;324
55062;1462705137621;"2016-05-08";1511;134
55062;1462705297420;"2016-05-08";1698;134
87125;1462811078911;"2016-05-09";3718;315
1969;1462872025059;"2016-05-10";3018;584
1969;1462871292008;"2016-05-10";4467;584
1969;1462878694022;"2016-05-10";1803;20
1969;1462870914571;"2016-05-10";1383;584
1969;1462879090252;"2016-05-10";4197;20
1969;1462871610564;"2016-05-10";1945;584
13852;1463300978098;"2016-05-15";2179;35
66628;1464540082658;"2016-05-29";832;1512
66628;1464539580294;"2016-05-29";2176;172
66628;1464539873286;"2016-05-29";696;1512
26812;1464782886499;"2016-06-01";386;1531
26812;1464783198128;"2016-06-01";491;1531
77200;1459310087860;"2016-03-30";890;3
77200;1459319093317;"2016-03-30";1046;3
76173;1462858906649;"2016-05-10";703;26
1497;1464692766791;"2016-05-31";3075;330
68712;1460486270731;"2016-04-12";1348;74
68712;1460485349504;"2016-04-12";1287;74
56655;1452505870079;"2016-01-11";300;1389
44483;1462729026512;"2016-05-08";2073;1098
44483;1462732178078;"2016-05-08";1624;1098
44483;1462732055617;"2016-05-08";1883;1098
44483;1463142353341;"2016-05-13";824;1098
44483;1463143291365;"2016-05-13";996;1098
38911;1462850251314;"2016-05-10";1380;187
38911;1462850603958;"2016-05-10";2125;187
78065;1461211616871;"2016-04-21";345;1262
78065;1461210440003;"2016-04-21";509;1262
78065;1461210946769;"2016-04-21";530;1262
48566;1458276604694;"2016-03-18";863;25
48566;1458276416664;"2016-03-18";893;25
61559;1459766533248;"2016-04-04";3192;234
34230;1460210717233;"2016-04-09";4597;7
34230;1460210678170;"2016-04-09";1883;1158
35129;1458314668100;"2016-03-18";1352;422
35129;1458314508010;"2016-03-18";3069;407
35129;1458314198708;"2016-03-18";4278;407
3490;1461605195399;"2016-04-25";980;47
3490;1461606645230;"2016-04-25";332;55
53661;1464752407614;"2016-06-01";1772;18
61561;1462981064102;"2016-05-11";2443;222
78757;1464723086713;"2016-05-31";2195;1349
78757;1464380584723;"2016-05-27";918;315
78757;1464380997324;"2016-05-27";4150;315
78757;1464380410486;"2016-05-27";3888;315
78757;1464379670398;"2016-05-27";2167;489
31456;1464672603376;"2016-05-31";1807;575
14936;1458555024865;"2016-03-21";1083;3
36023;1460268531508;"2016-04-10";1627;326
91061;1458478729245;"2016-03-20";3072;117
91061;1457725180431;"2016-03-11";2805;320
91061;1458066610538;"2016-03-15";3374;320
91061;1457731844015;"2016-03-12";5232;121
91061;1457731993824;"2016-03-12";3009;121
91061;1458077922580;"2016-03-16";3468;117
91061;1458066511403;"2016-03-15";3709;321
91061;1457725773034;"2016-03-11";3640;320
91061;1457726349193;"2016-03-11";3276;305
91061;1457889094818;"2016-03-13";3343;238
91061;1457731534066;"2016-03-12";2987;121
91061;1458071679063;"2016-03-15";3984;319
91061;1457732170050;"2016-03-12";2893;121
82464;1464100558098;"2016-05-24";3707;62
65713;1464545615403;"2016-05-29";237;175
65713;1464624872288;"2016-05-30";4771;690
65713;1464624542258;"2016-05-30";396;846
30283;1455272034863;"2016-02-12";2989;332
66196;1455020248478;"2016-02-09";2475;496
67108;1463293796753;"2016-05-15";1001;3
67108;1463294724682;"2016-05-15";1032;271
49600;1454702924453;"2016-02-05";2240;119
49600;1454702269213;"2016-02-05";749;39
92315;1464570999735;"2016-05-30";1447;57
45738;1459346927220;"2016-03-30";2838;975
45738;1459347302851;"2016-03-30";1813;1519
51968;1457266965156;"2016-03-06";670;237
51968;1457268204839;"2016-03-06";1035;237
35282;1464240232042;"2016-05-26";634;129
45195;1458661795902;"2016-03-22";2097;18
45195;1458662788843;"2016-03-22";1186;18
19043;1462459286348;"2016-05-05";1470;49
19043;1462461027392;"2016-05-05";2923;49
19043;1462460660064;"2016-05-05";2430;49
94076;1455530615155;"2016-02-15";621;956
54843;1456157949033;"2016-02-22";3941;254
54843;1456158573443;"2016-02-22";3011;254
54843;1456158268032;"2016-02-22";3311;254
49983;1459276961270;"2016-03-29";2790;609
49983;1459274784927;"2016-03-29";1706;495
49983;1459275361871;"2016-03-29";1972;127
49983;1459277192744;"2016-03-29";3776;609
49983;1459274924198;"2016-03-29";1073;127
49983;1459274409295;"2016-03-29";1509;495
16003;1460442631919;"2016-04-12";2407;402
16003;1460463539739;"2016-04-12";2918;461
16003;1460442645250;"2016-04-12";2446;402
16003;1460531300577;"2016-04-13";3439;461
16003;1460443949941;"2016-04-12";2489;463
16003;1460438046150;"2016-04-12";4345;414
16003;1460607935611;"2016-04-14";2794;51
88267;1457413092923;"2016-03-08";1119;37
88267;1457451348949;"2016-03-08";1683;37
88267;1457452449124;"2016-03-08";1668;37
88267;1457449259462;"2016-03-08";1817;37
88267;1457451281597;"2016-03-08";1703;37
88267;1457412914586;"2016-03-08";1056;37
88267;1457452579994;"2016-03-08";1446;37
98030;1456328091954;"2016-02-24";343;252
98030;1456326412089;"2016-02-24";823;29
98030;1456327498201;"2016-02-24";914;1391
76782;1459057673564;"2016-03-27";197;1393
76782;1459057046116;"2016-03-27";464;1245
77920;1457011737138;"2016-03-03";3034;218
91916;1459937969920;"2016-04-06";540;956
91916;1459938912595;"2016-04-06";153;958
12866;1463587244441;"2016-05-18";1245;1221
12866;1463585453336;"2016-05-18";285;145
12866;1463585670431;"2016-05-18";2084;1221
12866;1463586809561;"2016-05-18";3666;1221
18064;1459831950547;"2016-04-05";2361;121
18064;1459830661861;"2016-04-05";1817;121
61137;1459712501165;"2016-04-03";1070;49
39699;1458109808237;"2016-03-16";1116;324
12222;1462545403109;"2016-05-06";1805;402
12222;1462546832781;"2016-05-06";3590;62
6151;1461776678711;"2016-04-27";2277;241
6151;1461777927957;"2016-04-27";2199;241
6151;1461778228862;"2016-04-27";2187;241
79717;1464629347423;"2016-05-30";1057;127
79717;1464627026311;"2016-05-30";2867;28
79717;1464627392168;"2016-05-30";916;100
79717;1464628906137;"2016-05-30";1141;127
37626;1463158203314;"2016-05-13";1495;20
26975;1461843613527;"2016-04-28";1078;848
92255;1460777524719;"2016-04-16";1029;93
92255;1460777442742;"2016-04-16";5936;93
62807;1460017186542;"2016-04-07";6197;234
62807;1460017106291;"2016-04-07";849;234
58443;1464285941543;"2016-05-26";1159;1508
58443;1464285613924;"2016-05-26";899;1508
58443;1464286163764;"2016-05-26";2885;51
58443;1464286236638;"2016-05-26";1024;51
24717;1463803662097;"2016-05-21";559;1298
30400;1457279607751;"2016-03-06";3061;902
30400;1457279231576;"2016-03-06";3073;902
2240;1462376051299;"2016-05-04";882;1391
2240;1462364118132;"2016-05-04";612;1391
2240;1462364744971;"2016-05-04";1205;1342
2240;1462364429903;"2016-05-04";1345;63
45822;1458927218463;"2016-03-25";1394;965
45822;1458929891202;"2016-03-25";141;220
45822;1458930046372;"2016-03-25";827;230
45822;1458925890598;"2016-03-25";1580;819
45822;1458926118003;"2016-03-25";2460;333
63525;1459440139503;"2016-03-31";2959;577
35903;1456845069348;"2016-03-01";741;1274
35903;1456843821092;"2016-03-01";1127;74
35903;1456845257166;"2016-03-01";1201;1274
35903;1457094042731;"2016-03-04";2261;171
55024;1459186962926;"2016-03-28";2140;34
55024;1459186282237;"2016-03-28";1644;34
55024;1459186658941;"2016-03-28";1742;34
26329;1461148173023;"2016-04-20";830;848
27955;1459022191156;"2016-03-26";2958;103
30590;1460123201477;"2016-04-08";1154;324
30590;1460122623552;"2016-04-08";1314;324
53226;1461750444295;"2016-04-27";616;337
95169;1453724501976;"2016-01-25";457;175
11957;1464109887484;"2016-05-24";2819;848
16316;1462083973192;"2016-05-01";1185;1687
49234;1458457017030;"2016-03-20";766;28
49324;1458318906077;"2016-03-18";1262;74
78885;1457618927499;"2016-03-10";359;73
65468;1461838083937;"2016-04-28";1801;975
65468;1461837704516;"2016-04-28";1276;976
21431;1455098923320;"2016-02-10";2617;17
58668;1461172268887;"2016-04-20";2747;33
92628;1460538175189;"2016-04-13";918;278
92628;1460540426628;"2016-04-13";890;50
92628;1460546990511;"2016-04-13";1048;100
92628;1460538410286;"2016-04-13";1957;50
46353;1462612397427;"2016-05-07";181;73
41699;1460941407835;"2016-04-18";1072;47
94292;1460565115480;"2016-04-13";4640;590
94292;1460564924917;"2016-04-13";4947;590
4543;1455789423328;"2016-02-18";816;9
4543;1455770296654;"2016-02-18";558;1502
4543;1455769230860;"2016-02-18";420;1159
95961;1460905317025;"2016-04-17";1033;129
95961;1460905375344;"2016-04-17";2456;131
95961;1460905265587;"2016-04-17";456;1579
93488;1463407368192;"2016-05-16";1900;22
92084;1463562381891;"2016-05-18";281;393
92084;1463565367488;"2016-05-18";810;393
21706;1454952964135;"2016-02-08";288;332
21706;1454952867099;"2016-02-08";1739;332
21706;1454952337986;"2016-02-08";2409;332
48885;1460951257257;"2016-04-18";812;3
48885;1460951032984;"2016-04-18";785;3
48885;1460951370418;"2016-04-18";962;3
48885;1460961169764;"2016-04-18";874;3
50081;1462242492863;"2016-05-03";531;1078
2468;1459242817858;"2016-03-29";731;74
2468;1459243486533;"2016-03-29";1884;74
2468;1459243131347;"2016-03-29";647;74
2468;1459244156947;"2016-03-29";1945;74
2468;1459244616545;"2016-03-29";934;74
11806;1464517276049;"2016-05-29";2079;976
11806;1464517605414;"2016-05-29";498;976
11806;1464516882038;"2016-05-29";3127;976
11806;1464518266445;"2016-05-29";2616;976
11806;1464518459482;"2016-05-29";2710;3
11806;1464516726121;"2016-05-29";848;976
30901;1461944068200;"2016-04-29";1429;127
6857;1456924776837;"2016-03-02";2423;74
52634;1459671372593;"2016-04-03";199;1165
52634;1459654612673;"2016-04-03";755;74
52634;1459670878460;"2016-04-03";710;74
67307;1463983927096;"2016-05-23";2206;173
84693;1463405779581;"2016-05-16";2549;136
84693;1463403741622;"2016-05-16";1535;12
50939;1460914950400;"2016-04-17";1842;848
91545;1464088363369;"2016-05-24";1872;1098
91545;1464087969938;"2016-05-24";543;1098
96216;1459424431644;"2016-03-31";1394;32
53927;1460482881309;"2016-04-12";937;228
69149;1457020390065;"2016-03-03";2289;49
69149;1457868038309;"2016-03-13";3803;82
69149;1457890725016;"2016-03-13";2628;82
76778;1454756793928;"2016-02-06";1052;88
76778;1454756691819;"2016-02-06";2916;88
60552;1459591902185;"2016-04-02";2778;279
500;1457522457143;"2016-03-09";1264;29
500;1457520790615;"2016-03-09";807;29
500;1457522041754;"2016-03-09";1281;29
33984;1459621247988;"2016-04-02";922;18
33984;1459620958798;"2016-04-02";3080;18
33984;1459610894991;"2016-04-02";1193;26
33984;1459610776388;"2016-04-02";996;26
33984;1459618462624;"2016-04-02";1933;32
33984;1459618210362;"2016-04-02";2965;26
33984;1459620266442;"2016-04-02";2294;18
33984;1459620603098;"2016-04-02";3278;18
33984;1459617886759;"2016-04-02";832;26
33984;1459617563640;"2016-04-02";3368;26
37396;1456983608181;"2016-03-03";1243;32
37396;1457004411826;"2016-03-03";4593;32
37396;1456982408380;"2016-03-03";1062;32
37396;1456984323442;"2016-03-03";1842;32
56237;1456057972267;"2016-02-21";3346;133
93483;1456576781989;"2016-02-27";598;16
77906;1457890217173;"2016-03-13";3425;26
77906;1457897897694;"2016-03-13";3548;130
2680;1462291183901;"2016-05-03";1013;713
2680;1462291234093;"2016-05-03";1700;707
2680;1462291393344;"2016-05-03";581;1525
2680;1462291061502;"2016-05-03";2008;701
85125;1461912960750;"2016-04-29";295;1406
85125;1461912555862;"2016-04-29";544;395
92622;1461042950525;"2016-04-19";2208;385
92622;1461043641387;"2016-04-19";216;1283
92622;1461044055591;"2016-04-19";1087;1351
92622;1461043272406;"2016-04-19";1857;385
92622;1461043738546;"2016-04-19";1036;1351
10651;1464667074426;"2016-05-31";1796;218
10651;1464667449210;"2016-05-31";1515;218
55776;1463929914747;"2016-05-22";1996;342
52231;1457938611742;"2016-03-14";602;337
66541;1459313982398;"2016-03-30";418;1063
29071;1456064310628;"2016-02-21";904;93
71694;1462361512451;"2016-05-04";1914;323
38706;1457709916424;"2016-03-11";1342;49
69729;1461992279709;"2016-04-30";230;44
69729;1461992451460;"2016-04-30";7960;137
69729;1461992059530;"2016-04-30";1041;106
63053;1461733994607;"2016-04-27";1366;57
63053;1461735246637;"2016-04-27";1430;57
39846;1464622067639;"2016-05-30";2329;204
39846;1464534812520;"2016-05-29";301;1063
39846;1464534940144;"2016-05-29";731;204
21462;1457966269392;"2016-03-14";1439;65
21462;1457965860122;"2016-03-14";896;65
38524;1453041292573;"2016-01-17";756;1075
38524;1453043928497;"2016-01-17";633;1075
38524;1453041857091;"2016-01-17";816;1075
53027;1454428759670;"2016-02-02";2328;218
53027;1454427814823;"2016-02-02";1235;31
29490;1456518822713;"2016-02-26";1405;31
29490;1456518442096;"2016-02-26";3508;31
95749;1462278104297;"2016-05-03";2642;1265
43824;1454910631066;"2016-02-08";570;18
43824;1454999964105;"2016-02-09";831;18
43824;1455000277900;"2016-02-09";810;18
88480;1462645456633;"2016-05-07";3408;848
32306;1459694898811;"2016-04-03";1130;127
32306;1459695158755;"2016-04-03";1863;127
32306;1459693238614;"2016-04-03";1865;90
32306;1459693955115;"2016-04-03";1702;90
32306;1459694109889;"2016-04-03";1912;127
85038;1462559077937;"2016-05-06";1542;1274
61668;1462784348622;"2016-05-09";2903;133
61668;1462800580432;"2016-05-09";3479;323
61668;1462800271862;"2016-05-09";2543;1574
61668;1462784007506;"2016-05-09";3403;133
61668;1462800901938;"2016-05-09";4777;323
61668;1462800766953;"2016-05-09";4577;323
44909;1460439470341;"2016-04-12";1483;620
44909;1460440130728;"2016-04-12";1261;620
44909;1460439645307;"2016-04-12";509;236
44909;1460439960469;"2016-04-12";509;236
22508;1460309248160;"2016-04-10";784;486
67195;1460811888755;"2016-04-16";355;176
67195;1460811951205;"2016-04-16";3730;19
40140;1458134400392;"2016-03-16";1341;74
95871;1463589980159;"2016-05-18";600;204
95871;1463586368667;"2016-05-18";846;204
95871;1463589016356;"2016-05-18";3432;1063
42990;1460614204043;"2016-04-14";699;160
32019;1458882562877;"2016-03-25";1930;408
62632;1459867018750;"2016-04-05";1101;1022
62632;1459866972491;"2016-04-05";349;997
84896;1463045297571;"2016-05-12";2935;17
54642;1462951346510;"2016-05-11";1224;27
54642;1462952962779;"2016-05-11";2667;27
78951;1462849058352;"2016-05-10";695;1342
78951;1462848424653;"2016-05-10";1323;1282
78951;1462848896008;"2016-05-10";2095;1282
78951;1462848123066;"2016-05-10";1287;1282
78951;1462847800111;"2016-05-10";1530;1282
78182;1461693593516;"2016-04-26";1054;82
37827;1458290022943;"2016-03-18";2385;330
7950;1458741908512;"2016-03-23";2717;62
7950;1458741302128;"2016-03-23";2523;62
7950;1458741545775;"2016-03-23";3518;62
42790;1457695777196;"2016-03-11";981;1391
37524;1454662169706;"2016-02-05";2221;121
95357;1464074646773;"2016-05-24";3105;50
95357;1464076131949;"2016-05-24";790;1309
20275;1463941140907;"2016-05-22";2888;172
42356;1456045429347;"2016-02-21";2301;32
42356;1456072914251;"2016-02-21";3321;3
68577;1460184657122;"2016-04-09";701;1495
11431;1459095692862;"2016-03-27";1589;848
11431;1459096197127;"2016-03-27";753;848
32749;1463462409792;"2016-05-17";1744;327
32749;1463462343336;"2016-05-17";1428;327
17564;1460092079366;"2016-04-08";2551;18
97285;1458633987835;"2016-03-22";1449;315
97285;1458633656896;"2016-03-22";2324;315
32286;1457289018185;"2016-03-06";3706;1356
32286;1457284094766;"2016-03-06";714;411
32286;1457463902788;"2016-03-08";4462;1356
32286;1457288715073;"2016-03-06";3468;1356
32286;1457463659872;"2016-03-08";3118;407
32286;1457290367182;"2016-03-06";2933;407
32286;1459545026489;"2016-04-02";919;512
32286;1457290065378;"2016-03-06";3805;407
32286;1457291648833;"2016-03-06";3609;403
72472;1454848341273;"2016-02-07";1046;60
52442;1461743952735;"2016-04-27";1528;315
97081;1460862724447;"2016-04-17";4668;187
97081;1460862397282;"2016-04-17";1757;187
97081;1460867069347;"2016-04-17";1756;187
22434;1457946435620;"2016-03-14";771;18
22434;1457945098721;"2016-03-14";2277;25
22434;1457946321051;"2016-03-14";2467;25
98482;1456343421417;"2016-02-24";339;24
38928;1462774686808;"2016-05-09";1836;186
43138;1464193817412;"2016-05-25";3941;1066
43138;1463220608542;"2016-05-14";2363;1050
43138;1463293405587;"2016-05-15";1535;1050
43138;1463221078705;"2016-05-14";1408;1050
43138;1464193503831;"2016-05-25";3813;1066
45397;1456496944174;"2016-02-26";4295;559
45397;1456496579404;"2016-02-26";1863;559
98332;1454916443010;"2016-02-08";841;253
98332;1454915515086;"2016-02-08";709;253
29121;1461168827064;"2016-04-20";843;1337
26651;1463219295573;"2016-05-14";609;324
26651;1463218728445;"2016-05-14";1939;324
26651;1463217914272;"2016-05-14";1136;324
41745;1464142365778;"2016-05-25";292;1007
28526;1460817304266;"2016-04-16";3324;323
28526;1463513460626;"2016-05-17";2880;323
28526;1463513630586;"2016-05-17";2548;323
28526;1460817193443;"2016-04-16";2867;323
28526;1463514159145;"2016-05-17";2295;323
28526;1460817744211;"2016-04-16";3990;323
69946;1459837426384;"2016-04-05";4423;623
63134;1456146916732;"2016-02-22";671;1043
63134;1456146976705;"2016-02-22";1268;1043
63134;1456146949491;"2016-02-22";752;1043
63134;1456146928686;"2016-02-22";1048;1043
63134;1456146867314;"2016-02-22";188;1043
8011;1455371554073;"2016-02-13";1640;82
21352;1461080863235;"2016-04-19";1114;848
13511;1463327565677;"2016-05-15";2219;336
18750;1463486251917;"2016-05-17";428;252
18750;1463486008841;"2016-05-17";2002;252
43395;1454995643900;"2016-02-09";732;31
78465;1456601645353;"2016-02-27";2418;74
29478;1461991912325;"2016-04-30";1149;74
29478;1462000094659;"2016-04-30";1969;74
69762;1460355823350;"2016-04-11";2297;158
69762;1460009142750;"2016-04-07";847;228
69762;1459749638337;"2016-04-04";1460;133
56128;1457798906677;"2016-03-12";1044;62
65880;1463229308371;"2016-05-14";1187;407
65880;1463290606248;"2016-05-15";2062;420
65880;1463228004088;"2016-05-14";2791;407
28623;1459006622585;"2016-03-26";1759;171
28623;1459007612516;"2016-03-26";1845;171
28623;1459007214599;"2016-03-26";1530;171
28623;1459007294832;"2016-03-26";1079;171
28623;1459006338383;"2016-03-26";2041;171
11446;1457930003886;"2016-03-14";877;7
11446;1457936712126;"2016-03-14";2294;7
12510;1458063928370;"2016-03-15";2327;407
19219;1463378404618;"2016-05-16";882;7
14097;1457083432016;"2016-03-04";558;304
37310;1464692412454;"2016-05-31";1590;62
37310;1464755540354;"2016-06-01";1435;62
49098;1463555694734;"2016-05-18";951;26
49098;1463554022028;"2016-05-18";1077;79
14276;1456898090133;"2016-03-02";1937;1097
14276;1456897901583;"2016-03-02";2180;1097
14276;1456897523158;"2016-03-02";678;1097
36599;1454648006301;"2016-02-05";1653;1227
36599;1454648412478;"2016-02-05";1691;1227
99197;1456396221016;"2016-02-25";2426;27
99197;1456395375042;"2016-02-25";2154;344
99197;1456396373159;"2016-02-25";3219;27
56542;1459781790313;"2016-04-04";1772;324
70398;1462601281170;"2016-05-07";2132;50
70398;1462600811656;"2016-05-07";1003;50
70398;1462601022257;"2016-05-07";2591;50
70398;1462600502069;"2016-05-07";1906;50
4351;1459526907571;"2016-04-01";934;26
4351;1459526372151;"2016-04-01";259;274
4351;1459527878931;"2016-04-01";418;683
3138;1461038430308;"2016-04-19";830;228
3316;1461586716614;"2016-04-25";3665;1134
41204;1464553781351;"2016-05-29";3175;132
4254;1456637814121;"2016-02-28";569;1022
90675;1464795287544;"2016-06-01";4541;430
90675;1464794959734;"2016-06-01";2178;430
90675;1464795911835;"2016-06-01";4086;430
31137;1455471972758;"2016-02-14";3608;276
31137;1455473534054;"2016-02-14";2553;276
31137;1455471931501;"2016-02-14";3765;279
37926;1462560061781;"2016-05-06";1087;32
37926;1462559734495;"2016-05-06";1259;32
36897;1464763823337;"2016-06-01";1261;62
17523;1457888773870;"2016-03-13";3702;26
10993;1457201873727;"2016-03-05";3064;429
10993;1457202185482;"2016-03-05";2703;428
92738;1459578556471;"2016-04-02";3086;119
92738;1459579020667;"2016-04-02";2398;137
92738;1459578179071;"2016-04-02";2318;119
92738;1459577613088;"2016-04-02";325;891
92738;1459580256888;"2016-04-02";2664;171
4798;1462376314273;"2016-05-04";2542;103
4798;1462375116602;"2016-05-04";344;81
34555;1463238967052;"2016-05-14";3637;414
99778;1456654947436;"2016-02-28";1509;62
99778;1456670047971;"2016-02-28";1540;62
99778;1456670318656;"2016-02-28";1036;62
99778;1456656174288;"2016-02-28";3185;62
99778;1456656502673;"2016-02-28";3563;62
99778;1456654268035;"2016-02-28";850;62
99778;1456671654491;"2016-02-28";1941;62
99778;1456671503886;"2016-02-28";1902;62
99778;1456656751514;"2016-02-28";5166;62
99778;1456669228138;"2016-02-28";4290;62
99778;1456653823497;"2016-02-28";1178;62
99778;1456654646322;"2016-02-28";2361;62
2242;1456774518140;"2016-02-29";2200;79
2242;1456773081706;"2016-02-29";2047;79
2242;1456775550652;"2016-02-29";2125;79
2242;1456770481519;"2016-02-29";1571;79
2242;1456775162142;"2016-02-29";2928;79
2242;1456770670609;"2016-02-29";1876;79
2242;1456776024039;"2016-02-29";2702;79
5624;1462815468133;"2016-05-09";4074;50
13929;1464603336882;"2016-05-30";2146;29
13929;1464597463433;"2016-05-30";1491;1216
13929;1464583255657;"2016-05-30";696;57
74387;1455174457479;"2016-02-11";207;409
74387;1455174899126;"2016-02-11";451;409
74387;1455174157521;"2016-02-11";496;409
74387;1455174712958;"2016-02-11";361;206
37886;1461863337984;"2016-04-28";686;1056
37886;1461838286606;"2016-04-28";896;1056
37886;1461862810397;"2016-04-28";1394;326
37886;1461864570932;"2016-04-28";787;398
37886;1461863731826;"2016-04-28";314;749
37886;1462462506163;"2016-05-05";1326;26
37886;1461836839341;"2016-04-28";2901;326
37886;1462462189583;"2016-05-05";1622;26
37886;1461837832569;"2016-04-28";1174;1056
93153;1459445046999;"2016-03-31";1548;186
93518;1460482745279;"2016-04-12";198;716
93518;1460481719205;"2016-04-12";625;716
21777;1459176357320;"2016-03-28";732;17
21777;1459177045738;"2016-03-28";2164;17
56344;1462808203913;"2016-05-09";1272;74
67443;1457731384476;"2016-03-12";3634;62
10663;1454923624184;"2016-02-08";342;1802
68820;1456677633953;"2016-02-28";832;275
68820;1456677534088;"2016-02-28";2424;133
6834;1454692286570;"2016-02-05";1898;496
55904;1458576465448;"2016-03-21";2536;86
13085;1464511474356;"2016-05-29";2158;32
13085;1464511868068;"2016-05-29";2488;32
31288;1462622344353;"2016-05-07";1724;36
31288;1462687584297;"2016-05-08";1582;36
31288;1462687866194;"2016-05-08";1458;36
31288;1462688696925;"2016-05-08";2492;36
31288;1462623294404;"2016-05-07";2800;36
94851;1462946446831;"2016-05-11";376;65
94851;1462949061984;"2016-05-11";451;65
94851;1462946243413;"2016-05-11";961;47
62660;1462777052600;"2016-05-09";1309;848
62660;1462778395483;"2016-05-09";958;848
62660;1462776900354;"2016-05-09";3563;848
3927;1455006439173;"2016-02-09";1055;74
3927;1455006326790;"2016-02-09";194;73
3927;1455006355865;"2016-02-09";1051;74
3927;1455006306657;"2016-02-09";152;1355
26732;1463578674120;"2016-05-18";2180;407
26732;1463578379089;"2016-05-18";660;422
72136;1455188288099;"2016-02-11";873;324
72136;1455190948042;"2016-02-11";646;304
72136;1455190989183;"2016-02-11";886;584
72136;1455191464283;"2016-02-11";2222;582
72136;1455187379702;"2016-02-11";2247;324
72136;1455187744873;"2016-02-11";604;324
72136;1455190668753;"2016-02-11";1802;330
72136;1455190639827;"2016-02-11";796;304
16210;1463976577285;"2016-05-23";1229;307
16210;1463976888721;"2016-05-23";2634;307
16210;1463976457607;"2016-05-23";2001;307
6715;1461784644154;"2016-04-27";1759;848
6715;1461783972412;"2016-04-27";3127;848
62546;1464186447989;"2016-05-25";426;1337
87619;1459253044854;"2016-03-29";3005;429
87619;1459252047827;"2016-03-29";4410;47
5135;1463411102899;"2016-05-16";1556;19
20376;1463471684595;"2016-05-17";1014;425
20376;1463471598075;"2016-05-17";1559;425
