"grade","male","raceeth","preschool","expectBachelors","motherHS","motherBachelors","motherWork","fatherHS","fatherBachelors","fatherWork","selfBornUS","motherBornUS","fatherBornUS","englishAtHome","computerForSchoolwork","read30MinsADay","minutesPerWeekEnglish","studentsInEnglish","schoolHasLibrary","publicSchool","urban","schoolSize","readingScore"
10,1,"Hispanic",1,1,1,1,1,1,1,1,1,1,0,1,1,1,NA,25,1,1,0,1900,538.21
10,1,"Hispanic",1,0,0,0,1,0,0,1,1,0,0,0,0,1,270,20,1,1,0,1900,480.17
9,0,"Hispanic",1,0,1,1,1,1,1,1,0,0,0,1,1,1,30,20,NA,1,0,1900,281.44
10,0,"Hispanic",1,0,0,NA,1,1,NA,1,1,0,1,NA,1,1,300,30,1,1,0,1900,528.81
9,0,"Hispanic",0,1,0,0,1,0,0,0,1,0,0,0,0,0,60,20,1,1,0,1900,414.5
11,0,"Hispanic",1,1,0,NA,0,0,NA,0,1,1,1,1,0,0,135,20,1,1,0,1900,506.49
10,0,"Hispanic",0,1,1,0,1,1,0,1,1,1,0,1,1,1,245,22,1,1,0,1828,511.42
10,1,"White",1,1,1,NA,1,1,NA,1,1,1,1,1,1,0,235,30,1,1,0,1828,385.9
10,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,1,225,35,1,1,0,1828,601.98
10,1,"White",1,1,1,1,1,1,0,0,1,1,1,1,1,0,235,25,1,1,0,1828,652.53
10,1,"White",0,1,1,0,1,1,0,0,1,1,1,1,1,0,235,25,1,1,0,1828,581.98
10,0,"White",1,1,1,0,0,1,1,0,1,1,1,1,1,0,235,25,1,1,0,1828,636.53
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,30,1,1,0,1828,581.42
9,0,"Hispanic",0,0,0,0,0,0,0,1,1,0,0,0,1,1,275,30,1,1,1,NA,448.82
11,1,"Asian",0,1,1,0,1,1,1,1,1,0,0,0,1,0,275,35,1,1,1,NA,560.18
11,1,"Hispanic",0,0,1,0,1,1,1,1,1,0,0,1,1,0,300,35,1,1,1,NA,287.53
9,0,"Hispanic",1,0,0,0,0,0,0,0,1,0,0,0,1,0,47,23,1,1,1,NA,311.15
10,1,"Hispanic",0,0,0,0,0,1,0,1,0,0,0,0,1,0,270,38,1,1,1,NA,374.43
10,0,"Hispanic",1,1,0,0,1,1,0,0,1,0,0,0,1,0,50,30,1,1,1,NA,382.72
10,1,"Hispanic",0,0,1,0,1,1,0,1,1,1,1,NA,1,0,275,30,1,1,1,NA,391.67
11,1,"Hispanic",1,1,1,0,1,1,0,NA,1,0,0,1,1,0,50,30,1,1,1,NA,340.52
11,0,"Native Hawaiian/Other Pacific Islander",1,1,1,0,1,0,0,1,0,0,0,1,1,1,280,30,1,1,1,NA,460.97
10,0,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,0,285,30,1,1,1,NA,369.22
10,0,"Hispanic",1,1,1,NA,1,0,NA,1,1,0,0,0,1,1,265,40,0,1,1,NA,490.92
10,1,"Black",1,1,1,1,1,1,1,1,0,0,0,1,1,0,250,30,1,1,1,NA,511.68
11,0,"Asian",1,1,1,1,1,1,1,1,1,0,0,1,1,1,300,30,1,1,1,NA,609.29
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,250,20,1,1,0,754,475.59
9,1,"White",0,0,1,0,1,1,0,0,1,1,1,1,0,0,100,20,NA,1,0,754,382.13
10,1,"Hispanic",0,0,0,0,0,0,0,1,1,0,0,0,1,0,280,17,1,1,0,754,415.72
11,0,"White",0,1,1,0,1,1,0,1,1,1,1,1,0,1,250,30,1,1,0,754,605.55
10,0,"Native Hawaiian/Other Pacific Islander",0,1,1,1,1,1,NA,0,1,1,1,1,1,1,50,30,NA,1,0,754,533.82
9,0,"White",1,0,1,0,0,NA,NA,NA,1,1,1,1,1,0,300,30,1,1,0,754,364.37
10,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,1,200,NA,NA,1,0,754,461.29
10,0,"Hispanic",0,1,1,0,1,0,0,1,1,0,0,0,0,0,NA,24,1,1,0,754,426.49
11,0,"Black",0,0,1,NA,0,1,1,0,1,1,1,1,1,1,50,28,1,1,1,1392,466.93
10,1,"Black",1,1,NA,NA,1,NA,NA,1,1,1,1,1,1,0,50,18,1,1,1,1392,355.03
10,0,"Black",1,1,1,1,1,1,0,1,1,1,1,1,1,0,250,30,1,1,1,1392,511.73
10,1,"Black",0,1,1,0,1,1,0,1,1,1,1,1,1,0,275,25,1,1,1,1392,419.32
11,1,"Black",1,1,1,1,1,0,0,1,1,1,1,1,1,0,250,26,1,1,1,1392,434.4
10,1,"Black",1,1,1,0,1,1,0,0,1,1,1,1,1,0,385,15,1,1,1,1392,251.21
10,0,"Black",1,0,1,NA,1,1,NA,1,1,1,1,1,1,0,48,25,1,1,1,1392,433.96
10,1,"Black",0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,0,NA,275,30,NA,1,1,1392,595.77
10,0,"Black",0,1,1,0,1,1,0,1,1,1,1,1,1,NA,52,20,1,1,1,1392,450.96
9,0,"White",0,0,1,0,1,1,0,0,1,1,1,1,1,0,225,30,1,1,0,1250,405.76
9,1,"White",1,0,1,0,0,1,0,1,1,1,1,1,1,0,235,30,1,1,0,1250,448.19
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,225,18,1,1,0,1250,445.88
10,0,"White",1,1,1,0,0,1,0,0,1,1,1,1,1,1,300,20,1,1,0,1250,339.35
10,0,"Native Hawaiian/Other Pacific Islander",0,1,1,0,0,1,0,1,1,0,0,1,1,0,300,30,1,1,1,3164,450.25
9,0,"Hispanic",1,0,0,0,0,0,0,0,0,0,0,0,1,0,250,30,1,1,1,3164,512.61
10,0,"White",0,1,1,0,0,1,0,1,1,0,0,1,1,0,250,30,1,1,1,3164,372.79
10,1,"White",1,0,0,0,1,0,0,1,1,0,0,1,1,0,285,21,1,1,1,3164,351.66
10,0,"Asian",0,1,1,0,0,1,0,1,1,0,0,0,1,0,250,30,1,1,1,3164,476.38
10,1,"Hispanic",0,1,0,0,0,0,0,1,1,0,1,1,1,1,250,40,1,1,1,3164,559.38
10,1,"White",0,0,1,NA,0,1,NA,1,1,1,1,1,1,0,275,30,1,1,1,3164,401.69
11,1,"Hispanic",1,1,0,0,0,1,0,0,1,1,1,1,0,1,330,30,1,1,1,3164,565.87
11,0,"Hispanic",1,1,1,1,0,NA,NA,NA,1,1,NA,1,1,0,60,NA,1,1,1,3164,378.43
11,0,"Hispanic",0,1,1,0,1,0,0,1,0,0,0,0,1,0,275,29,1,1,1,3164,518.41
10,1,"Hispanic",0,1,0,0,1,NA,NA,NA,1,0,NA,1,1,0,290,30,1,1,1,3164,367.62
10,0,"Hispanic",1,1,0,0,0,0,0,1,1,0,0,1,1,1,56,35,1,1,1,3164,517.14
10,1,"White",1,1,NA,NA,1,NA,0,1,1,1,1,1,1,0,220,25,1,1,0,2098,486.83
10,0,"Hispanic",1,1,1,NA,1,1,NA,1,1,1,0,1,1,0,220,12,1,1,0,2098,422.52
10,0,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,220,20,1,1,0,2098,675.3
11,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,45,20,1,1,0,2098,500.45
10,1,"Asian",1,1,1,1,0,1,1,1,1,0,0,1,1,1,215,20,1,1,0,2098,553.12
11,0,"White",1,NA,1,1,0,NA,1,1,1,1,1,1,1,0,220,19,1,1,0,2098,517.06
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,220,21,1,1,0,2098,547.27
10,1,"White",NA,NA,1,0,0,1,1,1,1,0,1,1,1,1,225,15,1,1,0,2098,686.68
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,220,16,1,1,0,2098,487.15
10,0,"White",1,1,1,1,0,1,0,1,1,1,1,1,1,0,225,25,1,1,0,2098,611.35
10,0,"White",0,1,1,0,0,1,1,1,1,1,1,1,1,0,220,20,1,1,0,2098,538.43
10,0,"Hispanic",1,1,0,0,0,1,0,0,1,1,1,1,1,0,270,35,NA,1,1,2255,560.67
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,300,30,1,1,1,2255,490.76
11,1,"Asian",0,1,1,0,1,1,1,1,0,0,0,0,1,0,300,25,NA,1,1,2255,543.18
10,1,"Black",1,1,1,0,1,1,NA,1,1,1,1,1,1,1,200,30,NA,1,1,2255,532.2
10,0,"American Indian/Alaska Native",1,0,1,0,1,1,0,1,1,1,1,1,1,0,390,30,1,1,1,2255,377.88
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,300,25,1,1,1,2255,646.78
10,0,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,270,25,1,1,1,2255,457.79
10,1,"Black",1,1,0,0,1,0,0,1,1,1,1,1,1,0,300,32,1,1,1,2255,506.15
11,1,"More than one race",1,0,1,1,1,1,1,1,1,1,1,1,1,0,300,30,1,1,1,2255,347.74
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,300,30,1,1,1,2255,529.96
10,0,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,0,360,30,1,1,1,2255,515.07
11,0,"Hispanic",1,1,1,NA,1,1,NA,1,1,1,1,1,NA,1,480,30,1,1,1,2255,470.19
10,1,"Hispanic",1,1,1,0,1,1,0,1,1,1,1,1,1,0,300,40,1,1,1,2255,494.36
9,0,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,1,60,30,1,1,1,2255,462.16
10,1,"More than one race",1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,25,1,1,1,2162,585.11
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,20,1,1,1,2162,500.93
10,0,"Black",1,1,0,0,1,NA,NA,NA,1,1,1,1,1,0,485,25,1,1,1,2162,418.47
10,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,225,20,1,1,1,2162,483.46
10,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,275,28,1,1,1,2162,594.57
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,300,20,1,1,1,2162,677.62
10,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,300,15,1,1,1,2162,514.8
10,0,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,275,30,1,1,1,2162,668.55
10,1,"Hispanic",0,1,1,0,1,1,0,1,1,1,1,1,1,0,270,20,1,1,0,1489,505.67
11,0,"White",1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,270,21,1,1,0,1489,556.78
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,270,21,1,1,0,1489,611.89
10,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,1,270,20,1,1,0,1489,509.67
10,1,"Hispanic",1,0,0,0,1,1,0,1,1,0,0,0,1,0,270,30,1,1,0,1489,462.78
11,0,"Hispanic",1,0,1,0,0,1,0,1,0,0,0,0,1,0,270,20,1,1,0,1489,355.71
10,1,"Black",0,1,1,0,1,NA,NA,NA,1,1,1,1,1,0,270,25,1,1,0,1489,517.53
10,1,"Hispanic",1,0,1,0,0,1,0,1,1,0,0,1,1,0,180,15,1,1,0,1489,423.25
10,1,"Black",1,1,1,1,0,1,0,1,1,1,1,1,0,1,270,NA,1,1,0,1489,382.53
10,0,"White",0,1,1,0,1,1,0,0,1,1,1,1,1,0,540,30,1,1,0,1489,590.46
9,0,"White",0,0,1,0,1,1,0,0,1,1,1,1,1,0,225,9,1,0,0,120,530.4
10,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,250,15,1,0,0,120,572.66
11,0,"White",1,1,1,NA,1,1,1,0,1,1,1,1,1,0,275,23,1,1,0,2000,648.37
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,270,30,1,1,0,2000,524.26
10,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,275,25,1,1,0,2000,482.9
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,275,24,1,1,0,2000,666.48
11,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,275,24,1,1,0,2000,609.05
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,28,1,1,0,2000,534.06
11,0,"Asian",1,1,1,1,1,1,1,1,0,0,0,1,1,0,250,20,1,1,0,2000,562.65
10,1,"White",0,1,0,0,1,0,0,1,0,0,0,0,1,0,300,24,1,1,0,2000,317.59
10,1,"White",0,1,1,0,0,1,0,1,0,0,0,0,1,1,300,14,1,1,0,2000,448.75
11,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,30,1,1,0,2000,622.55
11,1,"White",1,1,1,0,0,1,1,1,1,0,1,1,1,1,275,20,1,1,0,2000,535.41
10,1,"White",0,1,1,1,1,1,NA,0,0,0,0,0,1,0,330,20,1,1,0,2000,462.62
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,30,1,1,0,2000,491.07
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,250,25,1,1,0,2000,581.16
10,0,"Asian",0,1,1,1,1,1,1,1,0,0,0,0,1,0,275,30,1,1,0,2000,662.83
11,0,"Asian",1,1,1,1,1,1,1,0,1,0,0,1,1,0,275,24,1,1,0,2000,736.23
9,1,"Hispanic",0,1,1,0,1,0,0,0,1,0,0,1,1,0,360,20,1,1,1,2886,376.44
11,0,"Hispanic",1,1,1,0,1,1,0,1,1,1,1,1,1,0,360,30,1,1,1,2886,707.79
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,360,30,1,1,1,2886,640.03
9,1,"Hispanic",0,1,0,0,0,0,0,1,0,0,0,0,1,0,360,16,1,1,1,2886,413.55
10,1,"Hispanic",0,1,1,1,1,1,1,1,0,0,0,0,1,1,NA,35,1,1,1,2886,611.89
10,0,"Hispanic",0,1,1,1,1,0,0,1,1,0,0,0,1,1,360,30,1,1,1,2886,581.48
10,1,"Hispanic",1,1,1,0,1,1,1,1,0,0,0,0,1,1,360,25,1,1,1,2886,560.98
10,0,"Hispanic",0,1,1,1,0,1,0,1,0,0,0,0,1,1,120,30,1,1,1,2886,505.14
10,0,"Hispanic",1,1,1,0,1,1,1,1,0,0,0,0,1,0,270,22,1,1,1,2886,632.01
10,0,"Hispanic",0,0,0,1,0,0,1,1,0,0,0,0,1,0,15,30,1,1,1,2886,380.34
9,0,"Hispanic",1,1,1,NA,1,1,NA,1,NA,0,0,0,1,0,120,30,1,1,1,2886,358.02
10,1,"Black",0,1,1,0,1,1,1,1,1,1,0,1,1,0,230,25,1,1,0,1897,600.26
10,0,NA,0,0,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,25,20,1,1,0,1897,505.7
11,1,"White",1,1,1,1,1,1,NA,1,1,1,1,1,1,0,240,25,1,1,0,1897,533.24
9,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,225,25,1,1,0,1897,530.44
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,240,26,1,1,0,1897,611.59
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,225,28,1,1,0,1897,589.19
9,1,"Hispanic",0,0,1,0,1,1,1,1,0,0,1,1,1,0,220,30,NA,1,0,1897,429.19
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,240,24,1,1,0,1897,645.48
11,0,"White",NA,1,1,0,1,1,NA,1,1,1,1,1,1,NA,200,30,1,1,0,1897,600.23
10,0,"White",1,1,0,1,1,0,0,1,0,0,0,0,1,0,300,29,1,1,0,1897,644.24
11,1,"Hispanic",1,1,NA,0,NA,NA,0,1,0,0,0,0,1,0,225,20,1,1,1,3000,467.26
10,1,"Hispanic",1,1,1,0,0,NA,NA,NA,1,0,NA,1,1,1,225,28,1,1,1,3000,452.11
9,0,"Asian",1,0,1,1,1,1,1,1,1,0,0,0,1,0,NA,29,1,1,1,3000,346.5
10,1,"White",1,1,1,0,0,0,0,0,1,1,1,1,1,0,90,20,1,1,0,2569,541.18
11,1,"Hispanic",1,1,0,0,1,1,0,1,1,0,0,0,1,0,450,25,1,1,0,2569,514.4
10,1,"Hispanic",1,1,0,0,0,0,0,0,1,0,0,0,1,0,450,25,1,1,0,2569,420.69
10,0,"Hispanic",0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,NA,1,1,0,2569,441.11
11,1,"Hispanic",1,0,0,0,1,0,0,1,0,0,0,0,NA,0,NA,25,1,1,0,2569,423.49
10,1,"White",1,1,1,1,1,NA,NA,NA,1,1,NA,1,1,0,0,NA,1,1,0,2569,484.34
10,0,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,172,25,1,1,0,887,564.96
10,0,"White",1,1,1,0,1,1,0,0,1,1,1,1,0,0,420,30,1,1,0,887,511.57
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,180,20,1,1,0,887,554.79
10,1,"White",0,1,1,1,1,1,0,1,1,1,1,1,1,0,180,20,1,1,0,887,500.69
10,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,1,240,24,1,1,0,887,499.42
10,1,"White",1,1,1,0,1,1,0,0,1,1,1,1,1,0,188,21,1,1,0,887,534.12
10,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,160,20,1,1,0,887,519.93
10,0,"White",1,1,1,NA,1,1,NA,1,1,1,1,1,1,0,180,23,1,1,0,887,546.69
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,280,20,1,1,0,887,590.46
10,1,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,0,172,27,1,1,0,887,528.99
10,1,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,160,25,1,1,0,887,611.81
10,0,"White",1,1,1,NA,1,1,1,1,0,0,1,1,1,1,240,20,1,1,0,887,451.44
10,1,"White",1,0,1,NA,0,0,0,1,1,1,1,1,0,0,424,30,1,1,0,887,587.11
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,160,NA,1,1,0,887,507.27
10,1,"White",1,0,1,0,0,1,0,1,1,1,1,1,1,0,NA,26,1,1,0,887,412.59
10,0,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,1,240,24,1,1,0,887,476.46
10,0,"White",1,1,1,0,1,1,0,0,1,1,1,1,1,0,180,14,1,1,0,887,772.46
10,1,"White",1,1,1,1,1,1,1,1,0,1,1,1,1,1,172,25,1,1,0,887,598.9
10,0,"Hispanic",0,1,1,1,1,1,1,1,1,0,1,1,1,0,250,20,1,0,1,308,647.74
10,1,"Asian",1,1,1,1,1,1,1,1,1,1,0,1,1,1,500,28,1,0,1,308,582.63
10,1,"White",1,1,1,0,1,1,0,1,1,0,1,1,1,1,250,30,1,0,1,308,575.73
10,1,"White",1,1,1,1,1,1,1,1,1,1,0,1,1,1,275,25,1,0,1,308,648.6
10,0,"White",1,1,1,1,1,1,1,1,1,1,0,1,1,0,225,30,1,0,1,308,526.51
10,1,"White",1,1,1,1,1,1,NA,1,1,1,1,1,1,0,250,30,1,0,1,308,520.18
9,1,"White",1,1,0,0,0,NA,NA,NA,1,1,1,1,1,0,250,20,1,0,1,308,512.48
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,500,26,0,0,1,308,460.42
10,1,"Hispanic",1,1,1,0,0,1,0,1,1,1,1,1,1,0,55,28,1,0,1,308,641.15
10,0,"More than one race",1,1,1,1,1,1,1,0,1,0,0,1,1,0,200,20,1,0,1,308,646.07
10,0,"White",1,1,1,0,0,1,0,0,1,1,1,1,1,0,225,30,0,0,1,308,550.26
10,1,"Asian",0,1,1,0,1,1,1,1,1,0,0,1,1,0,250,27,1,0,1,308,655.74
11,1,"Black",1,1,1,NA,1,1,NA,1,1,1,1,1,0,1,180,30,1,1,1,1411,433.43
10,0,"Black",1,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,20,1,1,1,1411,444.37
10,0,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,0,270,25,1,1,1,1411,619.53
11,0,"Black",1,0,1,1,1,1,0,1,1,1,1,1,1,0,270,37,1,1,1,1411,497.28
11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1411,425.46
10,1,"Black",1,1,1,0,0,1,1,1,1,1,1,1,0,0,450,23,1,1,1,1411,460.21
11,0,"Black",1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,450,23,1,1,1,1411,622.71
10,0,"Black",1,0,1,NA,1,NA,NA,NA,1,1,1,1,1,1,450,35,1,1,1,1411,456.92
10,0,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,1,450,11,1,1,1,1411,443.26
10,1,"Black",0,1,1,NA,1,1,NA,1,1,1,1,1,NA,0,225,25,1,1,1,1411,374.43
10,1,"Black",1,1,1,1,1,1,1,1,1,0,0,1,1,0,450,23,1,1,1,1411,566.19
10,0,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,275,30,1,1,0,2878,622.23
10,0,"White",1,1,1,1,1,1,1,1,0,1,1,1,1,0,255,25,1,1,0,2878,545.73
10,0,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,250,30,1,1,0,2878,626.21
10,0,"White",0,1,1,1,1,1,1,0,1,1,1,1,1,1,250,20,1,1,0,2878,726.3
11,0,"Asian",1,1,1,1,1,1,1,0,1,0,0,1,1,1,225,23,1,1,0,2878,594.19
10,0,"White",0,1,1,0,0,1,1,1,1,1,1,1,1,1,225,30,1,1,0,2878,598.8
10,1,"Hispanic",1,1,1,0,0,1,1,1,1,0,0,0,1,0,250,20,1,1,0,2878,678.91
9,0,"Hispanic",1,1,1,1,0,1,1,1,0,0,1,0,1,0,245,25,1,1,0,2878,625.89
10,1,"More than one race",1,1,1,1,0,1,1,1,0,0,1,1,1,0,250,30,1,1,0,2878,651.17
11,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,250,25,1,1,0,2878,648.2
11,0,"Hispanic",0,1,1,0,1,1,1,1,0,0,0,0,1,0,225,26,1,1,0,2878,460.1
10,1,"Asian",0,1,1,1,0,1,NA,1,0,0,0,0,1,0,250,25,1,1,0,2878,579.42
10,1,"Hispanic",1,0,1,NA,1,0,NA,0,0,0,1,0,NA,0,240,32,NA,1,0,1087,394.07
10,1,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,0,240,NA,1,1,0,1087,540.22
9,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,1,240,25,1,1,0,1087,612.61
11,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,225,30,1,1,0,1087,504.46
10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1087,556.22
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,240,25,1,1,0,1087,699.93
10,0,"White",1,1,NA,1,1,NA,1,1,1,1,1,1,1,0,235,30,1,1,0,1087,520.15
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,240,28,1,1,0,1087,547.08
10,1,"White",1,0,1,NA,1,1,NA,1,1,1,1,1,NA,0,240,NA,1,1,0,1087,450.27
10,0,"White",1,1,0,0,1,1,0,1,1,1,1,1,1,1,240,30,1,1,0,1087,657.59
10,1,"White",1,1,1,1,0,1,0,1,1,1,1,1,1,0,240,25,1,1,0,1087,624.71
10,1,"White",0,0,1,0,0,1,0,1,1,1,1,1,1,0,225,25,1,1,0,1087,568.12
11,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,240,30,1,1,0,1087,517.22
10,1,"Hispanic",0,0,1,0,0,1,0,1,1,0,1,1,1,0,360,30,1,1,1,2942,419.81
11,0,"Hispanic",1,1,1,0,1,1,0,0,1,0,NA,1,1,1,390,30,1,1,1,2942,649.01
11,0,"Hispanic",1,1,1,0,1,1,0,1,1,0,0,0,1,0,180,35,1,1,1,2942,398.29
10,1,"Hispanic",1,1,0,0,1,1,NA,1,1,0,0,1,1,0,120,33,1,1,1,2942,400.89
10,1,"Hispanic",1,0,1,0,0,1,0,1,1,NA,NA,1,1,1,90,40,NA,1,1,2942,359.92
11,0,"Hispanic",0,1,0,0,0,0,0,1,1,0,0,0,1,0,258,27,1,1,1,2942,454.06
11,1,"Hispanic",1,1,1,1,1,1,1,1,1,0,0,1,1,1,333,30,1,1,1,2942,619.42
11,0,"Hispanic",0,0,1,0,1,1,0,0,1,0,0,1,1,0,360,36,1,1,1,2942,489.89
10,1,"Hispanic",0,1,1,0,1,1,0,1,1,1,0,1,1,0,435,30,1,1,1,2942,453.72
11,1,"Hispanic",1,1,1,0,1,1,1,1,1,1,1,1,1,1,360,35,1,1,1,2942,622.23
11,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,240,25,1,0,1,575,462.64
9,1,"Hispanic",1,1,1,0,1,1,1,1,1,1,1,1,1,0,320,20,1,0,1,575,672.81
10,1,"White",1,1,1,0,1,1,0,1,1,0,1,1,1,0,240,25,1,0,1,575,584.71
11,0,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,1,240,23,1,0,1,575,589.19
11,0,"Hispanic",1,1,1,1,1,1,1,1,1,0,1,1,1,0,240,30,1,0,1,575,542.56
10,1,"White",0,1,1,NA,0,1,1,1,1,1,1,1,1,1,160,30,1,0,1,575,582.14
10,0,"White",1,1,1,1,1,1,1,0,1,1,0,1,1,1,360,30,1,0,1,575,466.37
10,0,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,240,25,1,0,1,575,610.32
10,0,"White",1,1,1,1,1,1,NA,1,1,1,1,1,1,0,300,25,1,0,1,575,494.1
10,0,"White",1,1,1,0,0,1,0,1,1,1,0,1,1,0,240,25,1,0,1,575,528.89
10,1,"White",1,1,1,0,0,1,1,1,1,NA,NA,1,1,0,195,NA,1,0,1,575,500.94
9,1,"Black",1,0,1,0,1,1,NA,NA,1,1,1,1,0,0,250,NA,1,1,0,2340,455.24
10,1,"Asian",1,1,0,0,0,1,0,1,0,0,0,0,1,0,330,30,1,1,0,2340,452.75
10,1,"White",0,1,1,1,1,1,0,1,1,1,1,1,0,1,330,32,1,1,0,2340,554.57
9,0,"Asian",1,1,1,1,1,1,1,1,0,0,0,0,1,0,30,10,1,1,0,2340,493.78
10,1,"More than one race",1,1,1,0,1,1,0,1,1,1,0,1,1,0,300,30,1,1,0,2340,480.41
10,1,"White",0,1,1,1,1,1,0,1,1,1,1,1,1,0,300,28,1,1,0,2340,505.91
10,1,"More than one race",1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,30,1,1,0,2340,399.2
9,0,"Hispanic",1,1,1,0,1,0,0,1,0,0,0,0,1,0,NA,30,0,1,0,2340,421.25
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,275,25,1,1,0,2340,677.76
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,275,32,1,1,0,2340,641.95
10,0,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,0,300,30,1,1,0,2340,556.38
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,210,20,1,1,0,347,461.57
10,0,"White",1,0,1,0,1,1,NA,1,1,1,1,1,1,1,240,23,1,1,0,347,483.61
10,0,"White",0,1,1,1,1,1,0,1,1,1,1,1,0,0,250,20,1,1,0,347,599.67
9,1,"White",1,0,1,1,1,1,0,1,1,1,1,1,1,0,15,22,1,1,0,347,353.83
10,1,"Hispanic",1,0,1,0,1,1,0,1,1,1,1,1,1,0,225,50,1,1,0,347,458.29
10,1,"White",1,0,1,NA,1,1,NA,1,1,1,1,1,1,0,240,25,1,1,0,347,430.31
10,1,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,0,225,22,1,1,0,347,611.89
