"grade","male","raceeth","preschool","expectBachelors","motherHS","motherBachelors","motherWork","fatherHS","fatherBachelors","fatherWork","selfBornUS","motherBornUS","fatherBornUS","englishAtHome","computerForSchoolwork","read30MinsADay","minutesPerWeekEnglish","studentsInEnglish","schoolHasLibrary","publicSchool","urban","schoolSize","readingScore"
10,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,270,35,1,1,1,2085,520.58
10,1,"White",1,0,1,NA,1,1,NA,1,1,1,1,1,1,1,225,30,1,1,0,1087,551.36
10,0,"Native Hawaiian/Other Pacific Islander",1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,25,1,1,0,2041,549.15
9,1,"Black",1,0,1,0,1,1,0,1,1,1,1,1,1,0,175,27,1,1,1,2532,368.98
10,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,1,270,75,1,1,0,389,615.32
10,0,"Hispanic",1,1,1,0,0,1,1,1,0,0,0,0,1,0,270,30,1,1,1,2966,496.32
10,1,"Black",1,1,1,NA,0,1,NA,1,1,1,1,1,1,0,280,15,NA,1,0,100,287.85
9,0,"Black",1,0,1,1,1,NA,NA,NA,1,1,0,1,0,1,180,NA,1,1,0,100,375.97
11,0,"Hispanic",0,1,1,0,1,0,0,1,1,0,0,0,0,0,375,35,1,1,1,2646,603.96
10,0,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,0,150,20,1,1,0,1387,498.55
11,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,300,30,1,1,1,1988,532.86
11,1,"White",1,0,1,0,1,1,0,1,1,0,0,1,1,0,60,25,1,1,1,1988,488.35
10,1,"Black",1,1,1,1,1,1,0,NA,1,1,1,1,1,1,270,15,1,1,1,914,423.49
10,1,"Hispanic",1,1,1,NA,1,NA,NA,NA,1,0,NA,1,1,0,250,25,1,1,1,NA,466.22
11,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,0,0,200,20,1,1,1,2640,488.83
9,1,"Hispanic",1,1,0,0,0,0,0,1,0,0,0,0,1,0,45,20,1,1,1,1408,433.84
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,240,17,1,1,0,996,622.31
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,225,32,1,1,0,2748,693.65
10,1,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,0,250,25,1,1,1,1723,468.87
10,1,"Hispanic",1,1,1,NA,1,1,1,1,0,0,0,0,1,0,400,28,NA,1,0,899,488.99
11,0,"Asian",1,1,1,0,1,1,1,1,NA,0,0,0,1,1,300,30,1,1,1,3201,646.7
11,0,"Asian",1,1,1,1,0,1,1,1,1,1,1,1,1,1,275,25,1,1,1,3592,525.32
10,1,"Hispanic",1,1,0,0,1,0,0,1,1,0,0,0,1,0,270,20,1,0,1,570,448.1
11,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,210,20,1,1,0,774,431.75
9,1,"Asian",1,0,1,0,0,1,0,1,0,0,0,0,1,0,270,29,1,1,1,1400,501.74
10,0,"White",1,1,0,0,1,1,0,1,1,1,1,1,1,0,240,23,1,1,0,2748,530.4
10,0,"White",1,0,1,0,0,1,NA,1,1,1,1,1,1,0,NA,20,1,1,0,996,385.5
9,1,"Black",1,1,1,0,1,1,0,0,0,0,0,0,1,0,120,38,1,1,1,1900,548.8
10,0,"White",1,1,1,1,1,1,1,1,0,1,1,1,1,1,300,23,1,1,1,1378,569.01
11,0,"Black",0,0,1,0,1,1,0,1,1,1,1,1,1,0,315,20,1,1,0,1327,492.83
11,0,"Hispanic",1,1,1,0,1,1,1,0,1,0,0,1,1,0,300,30,1,1,1,3164,563.85
10,1,"White",0,1,0,0,0,1,0,1,1,1,1,1,NA,0,240,15,0,1,0,247,558.09
12,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,250,12,1,0,1,915,541.74
10,0,"Asian",0,1,1,1,1,1,1,0,0,0,0,0,1,0,200,21,1,1,1,2203,673.47
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,210,15,1,1,0,2098,533.74
10,0,"Hispanic",1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,25,1,1,0,505,435.15
9,1,"White",1,0,1,1,1,0,0,0,1,1,1,1,1,0,275,25,1,1,0,854,342.93
9,1,"Hispanic",1,0,1,1,0,1,0,1,1,1,1,1,NA,0,225,29,1,1,0,NA,395.11
11,1,"Hispanic",1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,30,1,0,1,308,565.79
10,1,"Black",1,1,1,0,1,1,0,0,1,1,1,1,1,0,55,22,1,1,1,1392,443.86
10,0,"White",1,1,1,0,1,1,0,1,1,0,1,1,1,0,300,35,1,1,1,3138,471.22
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,350,30,1,1,1,2080,540.25
10,1,"White",0,1,1,1,1,1,NA,1,1,1,1,1,1,0,225,14,1,0,0,331,610.2
10,1,"More than one race",0,1,1,0,1,1,0,1,1,1,1,1,1,0,200,22,1,1,0,1327,513.68
10,1,"Asian",0,1,1,0,0,1,1,1,0,0,0,0,1,1,600,30,1,1,1,2886,481.21
10,0,"White",1,1,1,0,1,NA,NA,NA,1,1,1,1,1,1,450,26,1,1,1,1062,479.64
10,1,"White",0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,24,1,1,0,865,467.99
11,1,"Hispanic",1,1,1,1,1,0,0,0,1,1,0,1,1,0,225,20,1,1,1,1196,416.6
10,1,"White",1,0,1,0,1,1,0,0,1,1,1,1,1,0,250,24,1,1,0,899,359.76
10,0,"More than one race",0,1,1,0,1,1,0,1,1,1,1,1,1,1,250,30,1,1,0,316,547.01
11,1,"Asian",1,1,1,1,1,1,NA,1,0,0,0,1,1,1,270,35,1,1,1,2085,593.05
9,1,"Black",1,1,1,NA,1,1,NA,1,1,1,1,1,1,0,450,25,1,1,0,1079,378.92
10,1,"White",1,0,1,1,1,1,NA,1,1,1,1,1,0,0,270,38,1,1,0,196,563.87
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,450,30,1,1,0,1750,626.92
11,0,"Hispanic",1,NA,0,0,0,0,0,1,1,0,0,NA,1,0,NA,NA,NA,1,1,626,383.44
10,0,"Black",0,1,1,0,1,1,0,1,1,1,1,1,1,1,200,20,1,1,1,2532,647.42
10,0,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,0,90,24,1,1,0,1079,403.3
10,1,"White",1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,NA,1,1,0,361,366.57
10,1,"Black",1,1,1,1,1,1,1,1,1,1,1,1,1,0,45,15,1,1,1,1196,416.68
11,1,"White",0,1,1,NA,1,1,1,1,1,1,1,1,1,0,148,23,1,0,1,1212,567.23
10,0,"White",1,1,1,0,1,1,NA,NA,1,1,1,1,1,0,220,17,1,1,0,854,447.86
10,0,"Black",1,1,1,0,1,1,1,1,1,0,0,1,1,0,285,22,1,1,1,1619,618.66
11,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,230,18,1,1,0,1828,484.33
10,1,"Hispanic",0,1,1,0,1,1,0,1,1,1,1,1,1,1,200,28,1,1,0,1900,501.26
10,1,"White",0,1,1,NA,1,1,1,1,1,1,1,1,1,0,300,25,1,1,1,2255,407.86
10,1,"Hispanic",1,0,1,0,0,0,0,1,1,1,1,1,0,0,275,14,1,1,0,400,464.46
10,0,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,0,850,24,1,1,0,820,411.72
10,0,"White",1,1,1,1,1,1,1,0,1,1,1,1,1,1,225,NA,1,1,0,632,594.83
11,0,"Hispanic",0,1,1,0,0,1,0,1,1,0,0,0,0,1,450,26,1,1,1,1110,460.73
10,1,"Hispanic",0,1,0,0,1,0,0,0,1,0,1,1,1,0,180,25,1,1,0,1489,457.97
10,1,"Black",1,1,1,NA,0,1,NA,1,1,1,1,1,1,0,NA,15,1,1,0,1380,396
10,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,1,325,20,1,1,0,2183,626.16
10,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,1,55,30,1,1,0,2041,480.75
10,0,"Hispanic",1,0,0,0,1,1,0,1,1,0,1,1,1,0,385,13,1,1,0,400,436.35
11,1,"Native Hawaiian/Other Pacific Islander",0,0,1,0,0,1,0,1,1,1,1,1,1,1,360,40,0,1,1,626,485.94
10,0,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,240,26,1,0,1,575,707.47
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,300,29,1,1,0,1897,513.72
10,0,"White",0,1,1,1,1,1,0,0,1,1,1,1,1,0,270,24,1,1,0,1471,444.13
10,0,"White",1,0,1,0,0,1,0,1,1,1,1,1,1,0,NA,20,1,0,1,356,438.41
10,1,"American Indian/Alaska Native",1,1,1,0,0,1,0,1,1,1,1,1,0,1,440,15,1,1,0,887,490.83
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,12,1,0,1,915,599.38
10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,250,30,NA,1,0,1375,561.94
10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,280.96
10,1,"White",0,1,1,1,1,1,0,1,1,1,1,1,1,0,270,15,1,1,0,389,599.14
11,0,"White",1,1,1,1,1,1,NA,1,0,0,0,1,1,0,300,30,1,1,0,2041,693.02
10,1,"Hispanic",1,1,1,0,1,1,0,1,1,1,1,1,1,0,285,39,1,1,1,NA,280.8
9,1,"White",0,1,0,0,1,0,0,1,0,0,0,0,1,0,200,NA,NA,1,1,1998,375.15
9,0,"White",1,0,1,0,1,1,0,1,1,1,0,1,1,0,NA,NA,1,1,0,2569,471.06
10,0,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,200,22,NA,1,0,887,638.52
10,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,200,17,1,1,0,846,446.26
10,0,"Asian",1,1,1,1,0,1,1,1,1,0,0,1,1,1,270,25,1,1,0,1680,609.76
10,1,"More than one race",1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,25,1,1,1,2162,551.36
11,1,"Hispanic",1,1,1,0,1,1,0,1,1,0,0,0,1,1,275,40,1,1,1,1763,424.62
10,1,"White",1,1,1,0,0,1,1,1,1,1,0,1,1,0,225,25,1,0,0,1064,400.65
10,1,"Hispanic",1,0,1,1,0,1,0,1,1,0,0,0,1,0,300,20,0,1,1,6694,383.01
10,1,"White",0,1,1,NA,0,1,0,1,1,1,1,1,1,0,500,25,1,1,0,979,438.16
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,15,1,0,1,1212,573.01
10,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,1,270,20,1,1,1,2999,593.21
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,240,23,1,0,1,575,623.27
10,1,"White",0,0,1,0,1,1,0,1,1,1,1,1,1,0,45,25,1,1,0,1610,561.22
9,1,"White",0,1,1,0,1,1,1,1,1,1,1,1,1,1,300,25,1,1,0,3004,532.28
11,1,"White",0,1,1,1,1,1,0,1,1,1,1,1,1,0,650,30,1,1,0,362,592.49
10,1,"White",1,1,1,1,1,1,1,1,1,0,0,1,1,1,180,34,1,1,1,2886,545.11
10,0,"Hispanic",1,1,1,0,1,1,0,1,1,1,1,1,1,1,420,30,0,1,1,626,508.24
10,0,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,0,250,20,1,1,0,1250,530.88
10,0,"American Indian/Alaska Native",1,1,1,0,0,0,0,1,1,1,1,1,1,0,600,30,1,1,0,930,518.72
10,1,"White",1,1,1,1,0,1,1,1,1,1,0,1,1,0,225,15,1,0,1,915,608.76
11,1,"Native Hawaiian/Other Pacific Islander",0,1,1,1,1,1,NA,0,1,0,0,1,1,1,200,25,1,0,1,398,534.12
9,0,"White",0,0,1,0,1,1,0,1,1,1,1,1,1,0,60,NA,0,1,1,6694,374.78
11,0,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,0,240,20,1,1,0,1812,602.14
10,0,"Hispanic",0,0,0,0,1,0,0,0,1,1,0,1,1,0,150,23,1,1,1,2144,339.43
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,29,0,0,1,366,613.81
10,1,"American Indian/Alaska Native",1,1,1,1,1,NA,0,0,1,1,1,0,1,0,NA,10,1,1,0,300,343.81
10,1,"Black",1,1,1,0,1,0,0,0,1,1,1,1,0,0,450,20,1,1,0,1173,411.23
11,0,"White",1,1,1,1,1,1,1,0,1,1,1,1,1,1,450,20,1,1,1,1640,623.03
11,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,24,1,1,0,1680,654.94
10,0,"More than one race",1,1,0,NA,1,1,1,1,1,1,0,1,1,0,265,40,1,1,1,2085,502.28
10,0,"Hispanic",0,1,0,0,0,0,0,0,0,0,0,0,1,1,360,28,1,1,1,2886,551.53
10,0,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,270,17,1,1,0,996,568.61
10,0,"White",0,0,1,0,1,1,0,1,1,1,1,1,1,1,225,40,1,1,0,149,541.76
10,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,290,20,1,1,0,2710,542.94
11,0,"Black",1,1,1,0,1,1,0,1,1,0,0,1,1,1,275,27,1,1,0,1526,632.8
9,0,"White",0,1,1,0,1,1,0,0,1,1,1,1,0,0,90,30,1,1,0,1387,444.92
10,1,"More than one race",1,1,1,1,0,1,NA,1,1,1,0,1,1,0,2400,22,1,1,1,1720,542.94
10,0,"White",0,0,1,0,1,1,0,1,1,1,1,1,1,NA,225,27,1,1,0,1327,437.06
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,30,1,1,1,2080,552.08
10,1,"White",1,0,1,1,1,1,1,1,1,1,1,1,1,0,375,65,1,1,1,1378,324.33
10,1,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,1,60,NA,NA,1,1,539,405.46
10,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,255,35,1,1,1,2966,480.73
10,0,"White",1,1,1,NA,1,1,1,1,1,1,1,1,1,0,250,30,1,1,0,1087,603.88
11,1,"Hispanic",0,1,1,0,1,0,0,1,1,1,1,1,1,0,300,35,NA,1,1,3592,479.85
10,0,"Hispanic",0,1,1,0,1,1,0,0,1,0,1,NA,1,0,NA,NA,1,1,0,1411,441.67
11,0,"White",1,1,1,0,0,1,1,1,1,1,1,1,1,1,400,30,1,1,0,930,660.37
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,400,20,1,1,0,1079,547.03
11,0,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,275,20,1,1,0,690,618.58
10,1,"White",1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,240,25,1,1,0,808,576.13
11,0,"Hispanic",0,1,1,0,1,1,1,1,0,0,0,0,1,0,450,20,1,1,0,2569,404.57
10,1,"Black",1,1,1,0,1,1,1,1,1,1,1,1,1,1,240,20,1,1,0,1411,467.59
10,0,"Hispanic",1,1,1,0,1,1,0,1,1,0,0,0,1,1,250,12,1,0,1,915,609.76
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,240,25,1,0,1,575,693.42
10,1,"Hispanic",0,1,0,0,1,0,0,1,1,0,0,0,1,0,450,20,1,1,0,865,529.23
10,0,"Hispanic",1,0,0,0,0,0,0,1,1,0,0,0,1,1,360,29,1,1,1,2942,452.71
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,240,23,1,1,0,509,591.01
10,0,"Hispanic",0,1,1,0,1,1,0,1,1,0,0,1,1,1,360,30,1,1,1,2886,409.02
9,1,"White",0,1,1,0,1,1,0,NA,1,1,1,1,1,0,225,25,1,1,0,505,330.82
10,0,"Hispanic",1,1,1,0,1,1,1,0,1,0,0,1,1,1,261,27,1,1,1,1734,582.91
11,0,"Hispanic",0,1,1,1,1,1,1,1,1,1,1,1,1,1,315,20,1,1,1,1640,666.48
11,0,"Hispanic",1,1,1,0,1,0,0,1,1,1,0,1,1,0,240,33,1,0,1,570,437.7
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,25,1,1,0,1733,605.55
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,275,26,1,1,0,505,580.37
10,1,"Black",1,1,1,0,1,NA,NA,NA,1,1,NA,1,0,0,270,32,1,1,1,1411,338.92
10,0,"Black",0,1,1,0,0,1,0,0,1,1,1,1,0,1,165,13,1,1,0,261,558.76
10,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,275,25,1,1,0,2340,570.04
10,1,"White",1,1,1,NA,1,1,1,1,1,1,1,1,1,0,225,20,1,1,1,2640,564.35
10,1,"White",1,1,0,0,1,0,0,1,0,0,0,0,1,1,225,20,0,1,1,991,486.59
10,0,"American Indian/Alaska Native",1,1,0,0,0,1,NA,0,1,1,1,1,1,0,350,20,1,1,0,300,369.93
10,0,"Hispanic",0,1,0,0,0,0,0,0,1,0,0,1,1,0,120,35,0,1,1,626,399.01
11,0,"White",1,1,1,NA,1,1,NA,0,1,1,1,1,1,1,42,16,1,1,0,632,536.84
10,1,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,NA,20,1,1,0,362,360.56
10,0,"Black",1,1,1,1,0,1,0,1,1,1,1,1,1,0,NA,27,1,1,1,1619,533.82
10,0,"White",1,0,1,0,1,1,1,1,1,1,1,1,1,0,240,25,1,1,0,1087,484.25
11,0,"White",1,1,1,0,0,1,1,0,1,1,1,1,1,1,250,18,1,1,0,1680,670.3
10,0,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,1,350,28,1,1,0,899,542.32
11,1,"Hispanic",1,NA,1,0,1,1,0,1,1,0,0,0,1,0,290,30,1,1,1,1763,423.01
10,0,"Black",0,1,1,0,1,1,0,0,1,1,1,1,1,0,450,22,1,1,0,820,541.29
10,0,"Black",1,1,1,0,0,1,0,0,1,1,1,1,1,0,55,20,1,1,0,754,277.7
10,0,"White",0,1,1,0,1,1,1,1,1,1,1,1,1,1,270,28,1,1,0,1680,533.02
9,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,24,1,1,0,1173,350.38
10,0,"Hispanic",0,1,NA,0,0,NA,NA,0,1,0,0,1,0,0,NA,34,1,1,1,1763,375.97
10,0,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,270,23,1,1,0,389,364.45
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,400,30,1,1,0,712,638.66
11,1,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,1,210,22,1,1,0,NA,554.73
10,0,"Hispanic",1,1,1,0,0,0,0,1,1,0,0,1,1,1,360,36,1,1,1,2942,552.72
10,1,"Hispanic",1,1,0,0,1,1,0,1,1,0,0,0,1,1,275,20,1,1,0,926,465.1
9,0,"White",0,1,1,0,1,1,0,1,0,0,0,0,1,0,180,20,1,1,0,846,440.08
10,0,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,0,72,NA,NA,1,0,2183,441.35
10,0,"Hispanic",1,0,0,0,1,1,0,0,1,1,0,0,1,0,NA,25,1,1,1,NA,314.72
11,0,"Hispanic",0,1,1,1,1,1,0,0,1,1,1,1,1,0,225,25,1,1,0,1610,479.32
9,0,"Black",0,1,1,0,0,1,0,1,1,1,1,1,0,1,252,26,1,1,1,914,482.1
11,0,"Hispanic",0,1,0,NA,NA,0,NA,1,0,0,0,0,0,1,330,15,1,1,0,1900,468.68
10,0,"Hispanic",1,0,1,0,0,0,0,1,1,0,0,0,1,1,255,35,1,1,1,1734,590.46
10,0,"White",1,0,1,1,1,NA,0,1,1,1,1,1,1,0,300,30,1,1,0,979,486.15
10,0,"Hispanic",0,0,0,0,0,0,0,1,1,0,0,0,0,0,270,20,1,1,0,1489,597.53
11,1,"Hispanic",0,1,1,0,1,0,0,1,0,0,0,1,1,0,280,40,1,1,1,3592,476.8
10,0,"Black",1,0,1,0,1,1,0,1,1,1,1,1,1,0,NA,NA,1,1,1,914,399.72
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,180,20,1,1,0,996,507.67
10,1,"Hispanic",1,1,0,0,1,0,0,1,1,0,0,0,1,0,300,30,NA,1,1,NA,393.11
10,0,"White",1,1,1,1,0,1,1,0,1,1,1,1,1,0,275,30,1,1,1,2162,595.78
11,0,"White",0,0,1,0,0,1,0,1,1,1,1,1,1,0,225,24,1,1,0,1610,605.95
10,1,"White",1,0,1,0,0,1,0,1,1,1,1,1,0,0,225,25,1,1,0,1327,364.65
10,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,300,25,1,1,1,1988,524.29
9,0,"White",1,0,1,0,0,1,1,1,0,0,0,1,1,1,NA,20,1,1,0,1079,282.79
10,1,"White",0,1,1,0,1,1,0,NA,1,1,1,1,1,0,250,25,1,1,0,1327,427.26
11,0,"White",1,0,1,0,1,0,NA,1,1,1,1,1,1,0,300,26,1,1,1,1046,573.54
10,1,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,0,450,26,1,1,1,2162,587.92
9,0,"Black",1,0,0,NA,0,NA,NA,NA,1,1,1,1,1,1,NA,23,1,1,0,2361,543.51
10,0,"White",1,1,1,0,0,1,1,0,1,0,0,1,1,0,200,18,1,1,1,2203,668.71
10,0,"Asian",1,1,1,0,1,1,0,0,0,0,0,0,1,0,300,32,1,1,0,2340,539.46
10,1,"Hispanic",0,1,1,0,1,1,0,1,1,1,0,1,1,0,275,33,1,1,0,1347,414.76
10,0,"White",1,1,1,0,0,NA,NA,NA,1,1,NA,1,1,1,180,25,1,1,1,1378,530.88
10,0,"White",1,1,1,NA,1,1,NA,1,1,1,1,1,1,0,NA,16,1,1,0,1380,453.66
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,300,32,1,1,0,2340,462.7
10,0,"Hispanic",0,0,0,0,1,0,0,1,1,0,0,0,1,0,90,23,1,1,0,1411,452.71
10,0,"White",0,1,1,0,0,1,0,1,1,1,1,1,1,0,360,25,1,1,0,2361,506.81
10,1,"White",1,1,1,0,1,0,NA,1,1,1,1,1,1,0,550,30,1,1,0,979,396.24
10,1,"White",0,0,0,NA,0,1,NA,1,1,1,1,1,1,0,225,15,1,1,0,854,339
9,1,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,0,270,20,1,1,0,196,461.01
10,1,"Hispanic",1,1,1,0,1,1,0,1,1,1,1,1,1,0,300,20,1,1,0,1900,480.97
10,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,0,0,225,30,1,1,0,276,463.18
11,0,"More than one race",1,1,1,1,1,1,1,1,1,0,1,1,1,1,250,30,1,1,0,1692,730.27
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,270,20,1,1,0,1680,571.56
11,0,"Hispanic",1,0,0,0,1,0,0,1,0,0,0,0,1,0,900,20,1,1,1,1196,402.5
11,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,235,30,1,1,0,1250,547.96
10,0,"Asian",0,1,1,NA,1,1,1,1,1,0,0,1,1,0,255,25,1,0,1,570,540.49
10,0,"White",1,1,1,0,0,1,0,0,1,1,1,1,1,0,330,30,1,1,0,2340,482.74
10,1,"Hispanic",1,1,1,1,1,1,0,1,1,1,1,1,1,0,300,26,1,1,1,NA,522.58
10,1,"Hispanic",1,0,1,0,0,1,0,1,1,1,1,0,1,0,225,20,1,1,1,1196,467.26
11,0,"White",1,1,1,0,0,1,NA,NA,NA,NA,NA,NA,1,0,240,13,1,1,0,509,449.45
10,1,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,225,28,1,1,0,1897,613.01
9,1,"White",1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,1,0,260,15,1,1,0,149,501.82
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,420,18,1,1,0,1250,563.55
11,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,275,30,1,1,1,1988,556.86
10,0,"Black",0,1,1,0,1,1,0,1,1,1,1,1,1,1,285,30,1,1,1,NA,321.16
10,1,"Hispanic",1,1,1,0,1,1,0,0,1,0,1,1,1,0,200,20,1,0,1,398,477.45
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,30,1,1,0,316,478.77
10,0,"Black",1,1,1,0,0,NA,NA,NA,1,1,0,1,1,1,250,25,1,1,1,989,439.84
10,0,"Hispanic",1,1,0,NA,0,0,NA,1,1,0,1,1,1,1,300,27,1,1,0,926,536.84
11,0,"White",0,1,1,0,1,1,0,0,1,1,1,1,1,0,250,22,1,1,0,316,621.36
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,275,22,1,1,0,1233,528.26
11,1,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,0,225,20,1,1,0,636,580.22
10,1,"Hispanic",0,1,0,0,0,1,1,1,0,0,0,0,1,0,250,25,1,1,1,1763,482.02
10,1,"More than one race",0,1,1,1,1,1,0,1,1,1,1,1,1,0,636,18,1,1,0,1526,628.64
10,1,"Hispanic",1,1,1,1,0,1,1,1,1,0,0,0,1,0,45,27,1,1,0,2878,520.82
10,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,275,27,1,1,0,1526,588.24
10,1,"Hispanic",1,1,1,1,1,1,0,NA,1,1,1,1,1,0,225,30,1,1,1,1574,435.84
9,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,42,8,1,1,0,NA,361.19
9,0,"Asian",0,1,1,NA,1,1,0,1,0,0,0,1,1,1,250,20,1,1,0,846,643.13
10,1,"White",1,0,1,1,1,1,1,1,1,1,1,1,0,0,225,12,1,0,1,1212,454.36
11,1,"More than one race",1,0,1,0,0,1,0,0,1,1,1,1,0,0,250,29,1,1,0,1692,482.42
11,1,"Asian",0,1,1,0,1,1,0,1,0,0,0,0,1,0,360,30,0,1,1,2162,444.66
10,0,"Hispanic",1,0,1,0,0,1,0,1,1,1,1,1,0,0,225,30,1,1,0,889,363.5
10,0,"White",0,1,1,1,1,1,1,1,0,0,0,0,1,0,236,20,1,1,0,2710,638.68
10,0,"More than one race",0,0,1,0,1,1,0,1,1,1,1,1,1,1,30,20,1,1,1,1720,471.85
10,1,"Black",0,1,1,0,1,1,0,1,1,1,1,1,1,0,85,20,1,1,0,820,274.78
10,0,"White",1,1,1,1,1,0,0,0,1,1,1,1,1,0,280,26,1,1,0,1064,557.89
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,400,23,1,1,0,987,512.24
10,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,500,25,1,1,0,850,685.55
10,0,"Hispanic",1,1,1,0,0,1,0,1,1,0,0,1,0,1,225,28,1,1,1,NA,536.44
11,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,60,30,1,1,0,926,519.36
10,1,"Hispanic",1,1,1,0,1,1,0,1,1,1,1,1,1,0,200,20,1,0,1,398,480.09
10,0,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,1,270,24,1,1,0,1680,624.22
11,1,"White",0,1,1,0,1,1,1,1,1,1,1,1,1,0,275,30,1,1,1,1046,609.8
10,0,"White",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,0,385,20,1,1,0,362,450.64
11,1,"White",1,1,0,0,1,0,0,1,1,1,1,1,1,0,270,25,1,1,0,1680,613.81
9,1,"Black",1,0,1,0,0,1,0,1,1,1,1,1,1,0,30,10,1,1,0,100,362.65
11,0,"White",0,0,1,1,1,1,1,1,0,0,0,0,1,0,NA,30,1,1,0,926,603.8
